0.416058 1.00694
0.418058 1.00729
0.420058 1.00763
0.422058 1.00798
0.424058 1.00832
0.426057 1.00867
0.428057 1.00901
0.430057 1.00935
0.432057 1.00969
0.434057 1.01003
0.436056 1.01037
0.438056 1.0107
0.440056 1.01104
0.442056 1.01137
0.444056 1.0117
0.446055 1.01203
0.448055 1.01236
0.450055 1.01269
0.452055 1.01302
0.454055 1.01335
0.456054 1.01367
0.458054 1.01399
0.460054 1.01432
0.462054 1.01464
0.464054 1.01496
0.466053 1.01527
0.468053 1.01559
0.470053 1.01591
0.472053 1.01622
0.474053 1.01653
0.476052 1.01684
0.478052 1.01715
0.480052 1.01746
0.482052 1.01777
0.484052 1.01808
0.486051 1.01838
0.488051 1.01869
0.490051 1.01899
0.492051 1.01929
0.494051 1.01959
0.49605 1.01989
0.49805 1.02019
0.50005 1.02049
0.50205 1.02078
0.50405 1.02108
0.506049 1.02137
0.508049 1.02166
0.510049 1.02196
0.512049 1.02224
0.514049 1.02253
0.516048 1.02282
0.518048 1.02311
0.520048 1.02339
0.522048 1.02368
0.524048 1.02396
0.526047 1.02424
0.528047 1.02452
0.530047 1.0248
0.532047 1.02508
0.534047 1.02536
0.536046 1.02564
0.538046 1.02591
0.540046 1.02619
0.542046 1.02646
0.544046 1.02673
0.546045 1.027
0.548045 1.02727
0.550045 1.02754
0.552045 1.02781
0.554045 1.02808
0.556044 1.02835
0.558044 1.02861
0.560044 1.02887
0.562044 1.02914
0.564044 1.0294
0.566043 1.02966
0.568043 1.02992
0.570043 1.03018
0.572043 1.03044
0.574043 1.0307
0.576042 1.03096
0.578042 1.03121
0.580042 1.03147
0.582042 1.03172
0.584042 1.03197
0.586041 1.03223
0.588041 1.03248
0.590041 1.03273
0.592041 1.03298
0.594041 1.03323
0.59604 1.03348
0.59804 1.03372
0.60004 1.03397
0.60204 1.03421
0.60404 1.03446
0.606039 1.0347
0.608039 1.03494
0.610039 1.03519
0.612039 1.03543
0.614039 1.03567
0.616038 1.0359
0.618038 1.03614
0.620038 1.03638
0.622038 1.03661
0.624038 1.03685
0.626037 1.03708
0.628037 1.03732
0.630037 1.03755
0.632037 1.03778
0.634037 1.03801
0.636036 1.03824
0.638036 1.03847
0.640036 1.0387
0.642036 1.03893
0.644036 1.03915
0.646035 1.03938
0.648035 1.0396
0.650035 1.03983
0.652035 1.04005
0.654035 1.04027
0.656034 1.04049
0.658034 1.04071
0.660034 1.04093
0.662034 1.04115
0.664034 1.04137
0.666033 1.04159
0.668033 1.0418
0.670033 1.04202
0.672033 1.04223
0.674033 1.04245
0.676032 1.04266
0.678032 1.04287
0.680032 1.04309
0.682032 1.0433
0.684032 1.04351
0.686031 1.04372
0.688031 1.04393
0.690031 1.04414
0.692031 1.04434
0.694031 1.04455
0.69603 1.04476
0.69803 1.04496
0.70003 1.04517
0.70203 1.04537
0.70403 1.04557
0.706029 1.04578
0.708029 1.04598
0.710029 1.04618
0.712029 1.04638
0.714029 1.04658
0.716028 1.04678
0.718028 1.04698
0.720028 1.04717
0.722028 1.04737
0.724028 1.04757
0.726027 1.04776
0.728027 1.04796
0.730027 1.04815
0.732027 1.04834
0.734027 1.04854
0.736026 1.04873
0.738026 1.04892
0.740026 1.04911
0.742026 1.0493
0.744026 1.04949
0.746025 1.04968
0.748025 1.04986
0.750025 1.05005
0.752025 1.05024
0.754025 1.05043
0.756024 1.05061
0.758024 1.05079
0.760024 1.05098
0.762024 1.05116
0.764024 1.05134
0.766023 1.05153
0.768023 1.05171
0.770023 1.05189
0.772023 1.05207
0.774023 1.05225
0.776022 1.05243
0.778022 1.05261
0.780022 1.05278
0.782022 1.05296
0.784022 1.05314
0.786021 1.05331
0.788021 1.05349
0.790021 1.05366
0.792021 1.05384
0.794021 1.05401
0.79602 1.05419
0.79802 1.05436
0.80002 1.05453
0.80202 1.0547
0.80402 1.05487
0.806019 1.05504
0.808019 1.05521
0.810019 1.05538
0.812019 1.05555
0.814019 1.05572
0.816018 1.05589
0.818018 1.05605
0.820018 1.05622
0.822018 1.05638
0.824018 1.05655
0.826017 1.05671
0.828017 1.05688
0.830017 1.05704
0.832017 1.0572
0.834017 1.05737
0.836016 1.05753
0.838016 1.05769
0.840016 1.05785
0.842016 1.05801
0.844016 1.05817
0.846015 1.05833
0.848015 1.05849
0.850015 1.05865
0.852015 1.0588
0.854015 1.05896
0.856014 1.05912
0.858014 1.05927
0.860014 1.05943
0.862014 1.05958
0.864014 1.05974
0.866013 1.05989
0.868013 1.06005
0.870013 1.0602
0.872013 1.06035
0.874013 1.0605
0.876012 1.06065
0.878012 1.06081
0.880012 1.06096
0.882012 1.06111
0.884012 1.06126
0.886011 1.0614
0.888011 1.06155
0.890011 1.0617
0.892011 1.06185
0.894011 1.062
0.89601 1.06214
0.89801 1.06229
0.90001 1.06244
0.90201 1.06258
0.90401 1.06273
0.906009 1.06287
0.908009 1.06301
0.910009 1.06316
0.912009 1.0633
0.914009 1.06344
0.916008 1.06359
0.918008 1.06373
0.920008 1.06387
0.922008 1.06401
0.924008 1.06415
0.926007 1.06429
0.928007 1.06443
0.930007 1.06457
0.932007 1.06471
0.934007 1.06485
0.936006 1.06498
0.938006 1.06512
0.940006 1.06526
0.942006 1.06539
0.944006 1.06553
0.946005 1.06566
0.948005 1.0658
0.950005 1.06593
0.952005 1.06607
0.954005 1.0662
0.956004 1.06634
0.958004 1.06647
0.960004 1.0666
0.962004 1.06673
0.964004 1.06686
0.966003 1.067
0.968003 1.06713
0.970003 1.06726
0.972003 1.06739
0.974003 1.06752
0.976002 1.06765
0.978002 1.06778
0.980002 1.0679
0.982002 1.06803
0.984002 1.06816
0.986001 1.06829
0.988001 1.06841
0.990001 1.06854
0.992001 1.06867
0.994001 1.06879
0.996 1.06892
0.998 1.06904
1 1.06917
1.038 1.07146
1.076 1.07362
1.114 1.07566
1.152 1.07759
1.19 1.07941
1.228 1.08114
1.266 1.08278
1.304 1.08434
1.342 1.08582
1.38 1.08724
1.418 1.08859
1.456 1.08987
1.494 1.09111
1.532 1.09228
1.57 1.09341
1.608 1.09448
1.646 1.0955
1.684 1.09648
1.722 1.09742
1.76 1.09832
1.798 1.09918
1.836 1.10001
1.874 1.10081
1.912 1.10157
1.95 1.1023
1.988 1.103
2.026 1.10368
2.064 1.10433
2.102 1.10495
2.14 1.10555
2.178 1.10612
2.216 1.10667
2.254 1.1072
2.292 1.10771
2.33 1.1082
2.368 1.10867
2.406 1.10913
2.444 1.10956
2.482 1.10998
2.52 1.11039
2.558 1.11078
2.596 1.11115
2.634 1.11151
2.672 1.11186
2.71 1.11219
2.748 1.11251
2.786 1.11282
2.824 1.11312
2.862 1.11341
2.9 1.11368
2.938 1.11395
2.976 1.1142
3.014 1.11445
3.052 1.11468
3.09 1.11491
3.128 1.11513
3.166 1.11533
3.204 1.11553
3.242 1.11572
3.28 1.1159
3.318 1.11608
3.356 1.11624
3.394 1.1164
3.432 1.11655
3.47 1.1167
3.508 1.11684
3.546 1.11697
3.584 1.11709
3.622 1.11721
3.66 1.11733
3.698 1.11743
3.736 1.11754
3.774 1.11763
3.812 1.11773
3.85 1.11781
3.888 1.1179
3.926 1.11798
3.964 1.11805
4.002 1.11812
4.04 1.11818
4.078 1.11824
4.116 1.1183
4.154 1.11836
4.192 1.11841
4.23 1.11845
4.268 1.11849
4.306 1.11853
4.344 1.11857
4.382 1.1186
4.42 1.11863
4.458 1.11866
4.496 1.11868
4.534 1.1187
4.572 1.11872
4.61 1.11873
4.648 1.11874
4.686 1.11875
4.724 1.11876
4.762 1.11876
4.8 1.11876
4.838 1.11876
4.876 1.11876
4.914 1.11876
4.952 1.11875
4.99 1.11874
5.028 1.11873
5.066 1.11871
5.104 1.11869
5.142 1.11867
5.18 1.11865
5.218 1.11863
5.256 1.1186
5.294 1.11858
5.332 1.11855
5.37 1.11851
5.408 1.11848
5.446 1.11844
5.484 1.11841
5.522 1.11837
5.56 1.11833
5.598 1.11828
5.636 1.11824
5.674 1.11819
5.712 1.11814
5.75 1.11809
5.788 1.11804
5.826 1.11799
5.864 1.11793
5.902 1.11787
5.94 1.11782
5.978 1.11776
6.016 1.1177
6.054 1.11764
6.092 1.11757
6.13 1.11751
6.168 1.11744
6.206 1.11738
6.244 1.11731
6.282 1.11724
6.32 1.11717
6.358 1.1171
6.396 1.11703
6.434 1.11696
6.472 1.11689
6.51 1.11681
6.548 1.11674
6.586 1.11666
6.624 1.11659
6.662 1.11651
6.7 1.11643
6.738 1.11635
6.776 1.11627
6.814 1.11619
6.852 1.11611
6.89 1.11603
6.928 1.11594
6.966 1.11586
7.004 1.11578
7.042 1.11569
7.08 1.1156
7.118 1.11552
7.156 1.11543
7.194 1.11534
7.232 1.11525
7.27 1.11516
7.308 1.11507
7.346 1.11498
7.384 1.11489
7.422 1.1148
7.46 1.1147
7.498 1.11461
7.536 1.11451
7.574 1.11442
7.612 1.11432
7.65 1.11422
7.688 1.11413
7.726 1.11403
7.764 1.11393
7.802 1.11383
7.84 1.11373
7.878 1.11363
7.916 1.11353
7.954 1.11343
7.992 1.11333
8.03 1.11322
8.068 1.11312
8.106 1.11302
8.144 1.11291
8.182 1.11281
8.22 1.1127
8.258 1.1126
8.296 1.11249
8.334 1.11238
8.372 1.11228
8.41 1.11217
8.448 1.11206
8.486 1.11195
8.524 1.11184
8.562 1.11174
8.6 1.11163
8.638 1.11152
8.676 1.11141
8.714 1.11129
8.752 1.11118
8.79 1.11107
8.828 1.11096
8.866 1.11085
8.904 1.11074
8.942 1.11062
8.98 1.11051
9.018 1.1104
9.056 1.11028
9.094 1.11017
9.132 1.11005
9.17 1.10994
9.208 1.10982
9.246 1.10971
9.284 1.10959
9.322 1.10948
9.36 1.10936
9.398 1.10924
9.436 1.10913
9.474 1.10901
9.512 1.10889
9.55 1.10877
9.588 1.10866
9.626 1.10854
9.664 1.10842
9.702 1.1083
9.74 1.10818
9.778 1.10806
9.816 1.10794
9.854 1.10782
9.892 1.1077
9.93 1.10758
9.968 1.10746
10.006 1.10734
10.044 1.10722
10.082 1.1071
10.12 1.10698
10.158 1.10686
10.196 1.10674
10.234 1.10661
10.272 1.10649
10.31 1.10637
10.348 1.10625
10.386 1.10612
10.424 1.106
10.462 1.10588
10.5 1.10576
10.538 1.10563
10.576 1.10551
10.614 1.10538
10.652 1.10526
10.69 1.10513
10.728 1.10501
10.766 1.10488
10.804 1.10476
10.842 1.10463
10.88 1.10451
10.918 1.10438
10.956 1.10426
10.994 1.10413
11.032 1.10401
11.07 1.10388
11.108 1.10376
11.146 1.10363
11.184 1.1035
11.222 1.10337
11.26 1.10325
11.298 1.10312
11.336 1.10299
11.374 1.10287
11.412 1.10274
11.45 1.10261
11.488 1.10248
11.526 1.10236
11.564 1.10223
11.602 1.1021
11.64 1.10197
11.678 1.10184
11.716 1.10172
11.754 1.10159
11.792 1.10146
11.83 1.10133
11.868 1.1012
11.906 1.10107
11.944 1.10094
11.982 1.10081
12.02 1.10068
12.058 1.10055
12.096 1.10042
12.134 1.1003
12.172 1.10017
12.21 1.10004
12.248 1.09991
12.286 1.09977
12.324 1.09964
12.362 1.09951
12.4 1.09938
12.438 1.09925
12.476 1.09912
12.514 1.09899
12.552 1.09886
12.59 1.09873
12.628 1.0986
12.666 1.09847
12.704 1.09834
12.742 1.09821
12.78 1.09808
12.818 1.09795
12.856 1.09781
12.894 1.09768
12.932 1.09755
12.97 1.09742
13.008 1.09729
13.046 1.09716
13.084 1.09702
13.122 1.09689
13.16 1.09676
13.198 1.09663
13.236 1.0965
13.274 1.09637
13.312 1.09623
13.35 1.0961
13.388 1.09597
13.426 1.09584
13.464 1.09571
13.502 1.09557
13.54 1.09544
13.578 1.09531
13.616 1.09518
13.654 1.09504
13.692 1.09491
13.73 1.09478
13.768 1.09464
13.806 1.09451
13.844 1.09438
13.882 1.09425
13.92 1.09411
13.958 1.09398
13.996 1.09385
14.034 1.09372
14.072 1.09358
14.11 1.09345
14.148 1.09332
14.186 1.09318
14.224 1.09305
14.262 1.09292
14.3 1.09278
14.338 1.09265
14.376 1.09252
14.414 1.09238
14.452 1.09225
14.49 1.09212
14.528 1.09198
14.566 1.09185
14.604 1.09172
14.642 1.09158
14.68 1.09145
14.718 1.09132
14.756 1.09118
14.794 1.09105
14.832 1.09092
14.87 1.09078
14.908 1.09065
14.946 1.09052
14.984 1.09038
15.022 1.09025
15.06 1.09011
15.098 1.08998
15.136 1.08985
15.174 1.08971
15.212 1.08958
15.25 1.08945
15.288 1.08931
15.326 1.08918
15.364 1.08904
15.402 1.08891
15.44 1.08878
15.478 1.08864
15.516 1.08851
15.554 1.08837
15.592 1.08824
15.63 1.08811
15.668 1.08797
15.706 1.08784
15.744 1.0877
15.782 1.08757
15.82 1.08744
15.858 1.0873
15.896 1.08717
15.934 1.08703
15.972 1.0869
16.01 1.08676
16.048 1.08663
16.086 1.0865
16.124 1.08636
16.162 1.08623
16.2 1.08609
16.238 1.08596
16.276 1.08582
16.314 1.08569
16.352 1.08555
16.39 1.08542
16.428 1.08529
16.466 1.08515
16.504 1.08502
16.542 1.08488
16.58 1.08475
16.618 1.08461
16.656 1.08448
16.694 1.08434
16.732 1.08421
16.77 1.08408
16.808 1.08394
16.846 1.08381
16.884 1.08367
16.922 1.08354
16.96 1.0834
16.998 1.08327
17.036 1.08313
17.074 1.083
17.112 1.08286
17.15 1.08273
17.188 1.08259
17.226 1.08246
17.264 1.08233
17.302 1.08219
17.34 1.08206
17.378 1.08192
17.416 1.08179
17.454 1.08165
17.492 1.08152
17.53 1.08138
17.568 1.08125
17.606 1.08111
17.644 1.08098
17.682 1.08085
17.72 1.08071
17.758 1.08058
17.796 1.08044
17.834 1.08031
17.872 1.08017
17.91 1.08004
17.948 1.0799
17.986 1.07977
18.024 1.07964
18.062 1.0795
18.1 1.07937
18.138 1.07923
18.176 1.0791
18.214 1.07896
18.252 1.07883
18.29 1.07869
18.328 1.07856
18.366 1.07842
18.404 1.07829
18.442 1.07816
18.48 1.07802
18.518 1.07789
18.556 1.07775
18.594 1.07762
18.632 1.07748
18.67 1.07735
18.708 1.07722
18.746 1.07708
18.784 1.07695
18.822 1.07681
18.86 1.07668
18.898 1.07655
18.936 1.07641
18.974 1.07628
19.012 1.07614
19.05 1.07601
19.088 1.07587
19.126 1.07574
19.164 1.07561
19.202 1.07547
19.24 1.07534
19.278 1.0752
19.316 1.07507
19.354 1.07494
19.392 1.0748
19.43 1.07467
19.468 1.07453
19.506 1.0744
19.544 1.07427
19.582 1.07413
19.62 1.074
19.658 1.07386
19.696 1.07373
19.734 1.0736
19.772 1.07346
19.81 1.07333
19.848 1.0732
19.886 1.07306
19.924 1.07293
19.962 1.07279
