0.1 0.814143
0.2 0.857328
0.3 0.885846
0.4 0.905313
0.5 0.921064
0.6 0.93505
0.7 0.947663
0.8 0.958974
0.9 0.969166
1 0.978593
2 1.03719
3 1.06448
4 1.07915
5 1.08787
6 1.09296
7 1.09608
8 1.09785
9 1.09869
10 1.09886
