0.001 0.379396
0.005995 0.294529
0.01099 0.253034
0.015985 0.22869
0.02098 0.212311
0.025975 0.200078
0.03097 0.190642
0.035965 0.183015
0.04096 0.176614
0.045955 0.171227
0.05095 0.166514
0.055945 0.162451
0.06094 0.158843
0.065935 0.155717
0.07093 0.152901
0.075925 0.150444
0.08092 0.14825
0.085915 0.146276
0.09091 0.144549
0.095905 0.142975
0.1009 0.141587
0.105895 0.140361
0.11089 0.139277
0.115885 0.138317
0.12088 0.137465
0.125875 0.136708
0.13087 0.136058
0.135865 0.135504
0.14086 0.135017
0.145855 0.134589
0.15085 0.134252
0.155845 0.133979
0.16084 0.133747
0.165835 0.133587
0.17083 0.133459
0.175825 0.133392
0.18082 0.133365
0.185815 0.133377
0.19081 0.133437
0.195805 0.133514
0.2008 0.133635
0.205795 0.133795
0.21079 0.133966
0.215785 0.134173
0.22078 0.134412
0.225775 0.134671
0.23077 0.134946
0.235765 0.135249
0.24076 0.135567
0.245755 0.135898
0.25075 0.136252
0.255745 0.136618
0.26074 0.137004
0.265735 0.13739
0.27073 0.137805
0.275725 0.138229
0.28072 0.138659
0.285715 0.139096
0.29071 0.139549
0.295705 0.140008
0.3007 0.140472
0.305695 0.14095
0.31069 0.141432
0.315685 0.141918
0.32068 0.142407
0.325675 0.1429
0.33067 0.143397
0.335665 0.143904
0.34066 0.144415
0.345655 0.144927
0.35065 0.145443
0.355645 0.145968
0.36064 0.146494
0.365635 0.147015
0.37063 0.147545
0.375625 0.148076
0.38062 0.148608
0.385615 0.149135
0.39061 0.149669
0.395605 0.150212
0.4006 0.150749
0.405595 0.151293
0.41059 0.151831
0.415585 0.15237
0.42058 0.152916
0.425575 0.153456
0.43057 0.153996
0.435565 0.154544
0.44056 0.155085
0.445555 0.155633
0.45055 0.156175
0.455545 0.156723
0.46054 0.157271
0.465535 0.157813
0.47053 0.158362
0.475525 0.15891
0.48052 0.159453
0.485515 0.160001
0.49051 0.160549
0.495505 0.161092
0.5005 0.16164
0.505495 0.162188
0.51049 0.162735
0.515485 0.163283
0.52048 0.16383
0.525475 0.164376
0.53047 0.164918
0.535465 0.165464
0.54046 0.16601
0.545455 0.166556
0.55045 0.167101
0.555445 0.16765
0.56044 0.168195
0.565435 0.168734
0.57043 0.169278
0.575425 0.169821
0.58042 0.170364
0.585415 0.170906
0.59041 0.171448
0.595405 0.171989
0.6004 0.17253
0.605395 0.17307
0.61039 0.17361
0.615385 0.174145
0.62038 0.174684
0.625375 0.175218
0.63037 0.175756
0.635365 0.176289
0.64036 0.176821
0.645355 0.177358
0.65035 0.177889
0.655345 0.17842
0.66034 0.178951
0.665335 0.179481
0.67033 0.18001
0.675325 0.180535
0.68032 0.181064
0.685315 0.181588
0.69031 0.182112
0.695305 0.182639
0.7003 0.183161
0.705295 0.183684
0.71029 0.184205
0.715285 0.184727
0.72028 0.185243
0.725275 0.18576
0.73027 0.18628
0.735265 0.186795
0.74026 0.187311
0.745255 0.187822
0.75025 0.188336
0.755245 0.18885
0.76024 0.189359
0.765235 0.189869
0.77023 0.190377
0.775225 0.190886
0.78022 0.191394
0.785215 0.191898
0.79021 0.192402
0.795205 0.192905
0.8002 0.193408
0.805195 0.193911
0.81019 0.194413
0.815185 0.194911
0.82018 0.19541
0.825175 0.195907
0.83017 0.196401
0.835165 0.196898
0.84016 0.197392
0.845155 0.197885
0.85015 0.198377
0.855145 0.198869
0.86014 0.199358
0.865135 0.199847
0.87013 0.200335
0.875125 0.200823
0.88012 0.201307
0.885115 0.201791
0.89011 0.202275
0.895105 0.202758
0.9001 0.203241
0.905095 0.203721
0.91009 0.2042
0.915085 0.20468
0.92008 0.205159
0.925075 0.205634
0.93007 0.20611
0.935065 0.206585
0.94006 0.20706
0.945055 0.207531
0.95005 0.208003
0.955045 0.208474
0.96004 0.208945
0.965035 0.209415
0.97003 0.209883
0.975025 0.21035
0.98002 0.210814
0.985015 0.211281
0.99001 0.211745
0.995005 0.212209
1 0.212669
1.055 0.217672
1.11 0.222522
1.165 0.227261
1.22 0.23192
1.275 0.236511
1.33 0.240988
1.385 0.245356
1.44 0.249639
1.495 0.253855
1.55 0.257995
1.605 0.26204
1.66 0.266002
1.715 0.269898
1.77 0.273735
1.825 0.277495
1.88 0.28118
1.935 0.284801
1.99 0.288367
2.045 0.291876
