# Fission Isotope Spectra
#  U235, Pu239, Pu241: Fit Extrapolation of reported Huber's spectra
#  U238: Fit Extrapolation of Muller spectra
#
# The columns have the following definitions:
#   Enu: Antineutrino energy [MeV]
#   dNdE_XXX: Antineutrino spectrum [antineutrinos MeV^-1 fission^-1]
#    Enu      dNdE_U235      dNdE_U238     dNdE_Pu239     dNdE_Pu241
   10.89    1.17293e-15    1.38971e-06     1.1408e-19    6.85652e-13
    10.9     9.3676e-16    1.33147e-06    8.53514e-20    5.86363e-13
   10.91    7.47098e-16    1.27549e-06    6.37422e-20    5.00998e-13
   10.92       5.95e-16    1.22167e-06    4.75174e-20    4.27671e-13
   10.93    4.73199e-16    1.16995e-06    3.53578e-20    3.64742e-13
   10.94    3.75798e-16    1.12026e-06    2.62615e-20    3.10788e-13
   10.95    2.98021e-16    1.07251e-06    1.94694e-20     2.6457e-13
   10.96    2.36003e-16    1.02664e-06    1.44072e-20    2.25016e-13
   10.97    1.86623e-16    9.82576e-07    1.06414e-20    1.91197e-13
   10.98    1.47361e-16    9.40263e-07    7.84521e-21    1.62309e-13
   10.99    1.16191e-16    8.99635e-07    5.77288e-21    1.37656e-13
      11    9.14801e-17    8.60629e-07    4.23995e-21    1.16638e-13
   11.01    7.19192e-17    8.23186e-07    3.10816e-21    9.87345e-14
   11.02    5.64578e-17    7.87251e-07    2.27414e-21    8.34996e-14
   11.03    4.42547e-17    7.52766e-07    1.66073e-21    7.05478e-14
   11.04    3.46378e-17    7.19679e-07    1.21044e-21    5.95476e-14
   11.05    2.70702e-17    6.87939e-07    8.80542e-22     5.0214e-14
   11.06    2.11243e-17    6.57494e-07    6.39309e-22    4.23022e-14
   11.07    1.64595e-17    6.28297e-07    4.63258e-22    3.56022e-14
   11.08    1.28054e-17    6.00302e-07    3.35029e-22     2.9934e-14
   11.09    9.94741e-18    5.73462e-07    2.41817e-22    2.51434e-14
    11.1    7.71547e-18    5.47735e-07    1.74193e-22    2.10986e-14
   11.11    5.97512e-18    5.23077e-07     1.2523e-22    1.76869e-14
   11.12    4.62021e-18     4.9945e-07    8.98503e-23    1.48121e-14
   11.13    3.56699e-18    4.76812e-07    6.43365e-23     1.2392e-14
   11.14    2.74958e-18    4.55127e-07    4.59747e-23     1.0357e-14
   11.15    2.11617e-18    4.34356e-07    3.27869e-23    8.64733e-15
   11.16    1.62612e-18    4.14466e-07    2.33344e-23    7.21256e-15
   11.17    1.24758e-18    3.95422e-07    1.65732e-23     6.0097e-15
   11.18    9.55641e-19    3.77191e-07    1.17468e-23     5.0023e-15
   11.19     7.3085e-19    3.59741e-07     8.3088e-24    4.15948e-15
    11.2    5.58042e-19    3.43041e-07    5.86483e-24    3.45508e-15
   11.21    4.25408e-19    3.27062e-07    4.13112e-24    2.86698e-15
   11.22    3.23775e-19    3.11775e-07    2.90382e-24    2.37649e-15
   11.23    2.46023e-19    2.97153e-07    2.03685e-24    1.96785e-15
   11.24    1.86637e-19    2.83169e-07    1.42571e-24    1.62776e-15
   11.25    1.41355e-19    2.69797e-07    9.95819e-25    1.34502e-15
   11.26    1.06882e-19    2.57013e-07    6.94071e-25     1.1102e-15
   11.27    8.06834e-20    2.44794e-07    4.82722e-25    9.15404e-16
   11.28    6.08052e-20    2.33115e-07    3.35008e-25    7.53974e-16
   11.29     4.5748e-20    2.21956e-07    2.31993e-25    6.20342e-16
    11.3    3.43618e-20    2.11294e-07    1.60307e-25    5.09841e-16
   11.31    2.57661e-20     2.0111e-07     1.1053e-25    4.18568e-16
   11.32    1.92879e-20    1.91383e-07    7.60431e-26    3.43258e-16
   11.33     1.4414e-20    1.82096e-07    5.22013e-26     2.8119e-16
   11.34    1.07533e-20    1.73229e-07    3.57556e-26    2.30091e-16
   11.35    8.00856e-21    1.64764e-07    2.44366e-26    1.88069e-16
   11.36    5.95414e-21    1.56686e-07    1.66636e-26     1.5355e-16
   11.37    4.41909e-21    1.48978e-07    1.13377e-26    1.25227e-16
   11.38    3.27409e-21    1.41624e-07    7.69667e-27    1.02014e-16
   11.39    2.42153e-21    1.34608e-07    5.21314e-27    8.30099e-17
    11.4    1.78784e-21    1.27918e-07    3.52297e-27    6.74696e-17
   11.41    1.31766e-21    1.21538e-07    2.37535e-27    5.47762e-17
   11.42    9.69409e-22    1.15456e-07    1.59791e-27    4.44201e-17
   11.43    7.11934e-22    1.09659e-07    1.07245e-27    3.59806e-17
   11.44    5.21912e-22    1.04133e-07     7.1812e-28    2.91109e-17
   11.45    3.81923e-22    9.88687e-08    4.79743e-28    2.35256e-17
   11.46    2.78979e-22    9.38531e-08    3.19748e-28    1.89897e-17
   11.47    2.03415e-22    8.90756e-08    2.12613e-28    1.53106e-17
   11.48    1.48049e-22    8.45258e-08    1.41043e-28    1.23297e-17
   11.49    1.07556e-22    8.01936e-08    9.33436e-29    9.91752e-18
    11.5    7.79948e-23    7.60695e-08    6.16294e-29    7.96781e-18
   11.51    5.64545e-23    7.21441e-08    4.05934e-29    6.39379e-18
   11.52    4.07876e-23    6.84085e-08    2.66737e-29    5.12459e-18
   11.53    2.94138e-23    6.48543e-08    1.74851e-29    4.10241e-18
   11.54    2.11721e-23    6.14732e-08    1.14341e-29    3.28016e-18
   11.55    1.52112e-23    5.82575e-08    7.45904e-30    2.61955e-18
   11.56     1.0908e-23    5.51996e-08    4.85407e-30    2.08944e-18
   11.57    7.80739e-24    5.22923e-08    3.15113e-30    1.66458e-18
   11.58    5.57753e-24    4.95287e-08     2.0406e-30    1.32448e-18
   11.59    3.97695e-24    4.69023e-08    1.31819e-30    1.05258e-18
    11.6    2.83026e-24    4.44066e-08    8.49422e-31    8.35456e-19
   11.61    2.01033e-24    4.20357e-08    5.45992e-31      6.623e-19
   11.62    1.42518e-24    3.97837e-08    3.50077e-31    5.24378e-19
   11.63    1.00839e-24    3.76451e-08    2.23898e-31    4.14659e-19
   11.64    7.12103e-25    3.56146e-08    1.42837e-31    3.27485e-19
   11.65    5.01888e-25     3.3687e-08    9.08931e-32    2.58311e-19
   11.66    3.53034e-25    3.18576e-08    5.76922e-32     2.0349e-19
   11.67    2.47839e-25    3.01216e-08    3.65253e-32      1.601e-19
   11.68    1.73645e-25    2.84746e-08    2.30651e-32    1.25801e-19
   11.69     1.2142e-25    2.69124e-08    1.45278e-32    9.87234e-20
    11.7    8.47324e-26    2.54308e-08    9.12681e-33     7.7374e-20
   11.71    5.90115e-26    2.40261e-08    5.71887e-33    6.05631e-20
   11.72    4.10156e-26    2.26944e-08    3.57411e-33     4.7343e-20
   11.73    2.84499e-26    2.14322e-08    2.22785e-33    3.69604e-20
   11.74    1.96938e-26    2.02362e-08    1.38504e-33    2.88169e-20
   11.75    1.36048e-26    1.91031e-08    8.58799e-34    2.24382e-20
   11.76    9.37918e-27    1.80298e-08    5.31089e-34    1.74483e-20
   11.77    6.45271e-27    1.70134e-08    3.27556e-34      1.355e-20
   11.78    4.43018e-27     1.6051e-08    2.01484e-34    1.05087e-20
   11.79    3.03528e-27      1.514e-08    1.23603e-34    8.13912e-21
    11.8    2.07525e-27    1.42777e-08    7.56216e-35    6.29537e-21
   11.81     1.4159e-27    1.34618e-08    4.61407e-35    4.86271e-21
   11.82    9.64006e-28    1.26899e-08    2.80764e-35      3.751e-21
   11.83    6.54954e-28    1.19598e-08    1.70377e-35    2.88951e-21
   11.84    4.44039e-28    1.12694e-08    1.03107e-35    2.22284e-21
   11.85    3.00404e-28    1.06166e-08    6.22256e-36    1.70763e-21
   11.86    2.02797e-28    9.99953e-09    3.74496e-36    1.31004e-21
   11.87    1.36611e-28    9.41637e-09     2.2476e-36    1.00362e-21
   11.88    9.18273e-29    8.86535e-09    1.34517e-36    7.67812e-22
   11.89    6.15911e-29    8.34482e-09    8.02825e-37    5.86588e-22
    11.9    4.12211e-29    7.85319e-09    4.77794e-37     4.4751e-22
   11.91    2.75279e-29    7.38896e-09    2.83553e-37    3.40926e-22
   11.92    1.83431e-29    6.95069e-09    1.67801e-37    2.59361e-22
   11.93     1.2196e-29    6.53702e-09    9.90189e-38    1.97031e-22
   11.94    8.09101e-30    6.14665e-09    5.82638e-38    1.49467e-22
   11.95    5.35579e-30    5.77835e-09    3.41848e-38    1.13223e-22
   11.96    3.53733e-30    5.43095e-09    1.99992e-38    8.56443e-23
   11.97    2.33107e-30    5.10332e-09    1.16664e-38    6.46901e-23
   11.98    1.53271e-30    4.79442e-09    6.78572e-39     4.8792e-23
   11.99     1.0055e-30    4.50324e-09    3.93539e-39    3.67475e-23
      12    6.58147e-31    4.22882e-09    2.27565e-39    2.76359e-23
   12.01    4.29808e-31    3.97025e-09    1.31204e-39    2.07531e-23
   12.02    2.80049e-31    3.72667e-09    7.54226e-40    1.55615e-23
   12.03    1.82052e-31    3.49726e-09    4.32283e-40    1.16515e-23
   12.04    1.18075e-31    3.28124e-09    2.47025e-40    8.71094e-24
   12.05    7.64042e-32    3.07789e-09    1.40739e-40    6.50283e-24
   12.06     4.9325e-32    2.88649e-09    7.99435e-41     4.8472e-24
   12.07     3.1769e-32    2.70639e-09    4.52733e-41    3.60767e-24
   12.08    2.04138e-32    2.53696e-09    2.55614e-41    2.68108e-24
   12.09    1.30865e-32     2.3776e-09    1.43882e-41    1.98945e-24
    12.1    8.36947e-33    2.22775e-09    8.07428e-42      1.474e-24
   12.11    5.34003e-33    2.08687e-09     4.5172e-42    1.09044e-24
   12.12    3.39904e-33    1.95445e-09     2.5194e-42     8.0545e-25
   12.13    2.15839e-33    1.83002e-09    1.40083e-42     5.9403e-25
   12.14     1.3673e-33    1.71312e-09    7.76467e-43    4.37429e-25
   12.15    8.64075e-34    1.60331e-09    4.29052e-43    3.21613e-25
   12.16    5.44739e-34     1.5002e-09     2.3634e-43    2.36094e-25
   12.17    3.42588e-34     1.4034e-09    1.29778e-43    1.73044e-25
   12.18     2.1493e-34    1.31254e-09    7.10391e-44    1.26633e-25
   12.19    1.34511e-34    1.22727e-09    3.87631e-44    9.25243e-26
    12.2    8.39759e-35    1.14728e-09    2.10843e-44    6.74958e-26
   12.21    5.22973e-35    1.07225e-09    1.14318e-44    4.91596e-26
   12.22    3.24884e-35    1.00189e-09    6.17843e-45    3.57477e-26
   12.23    2.01325e-35    9.35927e-10    3.32848e-45    2.59534e-26
   12.24    1.24446e-35      8.741e-10    1.78736e-45    1.88123e-26
   12.25    7.67326e-36    8.16164e-10    9.56688e-46    1.36141e-26
   12.26    4.71937e-36    7.61887e-10    5.10405e-46    9.83638e-27
   12.27    2.89529e-36    7.11049e-10     2.7142e-46    7.09537e-27
   12.28    1.77174e-36    6.63445e-10    1.43861e-46    5.10983e-27
   12.29    1.08143e-36    6.18879e-10    7.60005e-47     3.6739e-27
    12.3    6.58402e-37    5.77168e-10    4.00178e-47    2.63714e-27
   12.31    3.99823e-37    5.38138e-10    2.10014e-47    1.88983e-27
   12.32    2.42173e-37    5.01625e-10    1.09849e-47    1.35205e-27
   12.33    1.46306e-37    4.67476e-10    5.72657e-48    9.65701e-28
   12.34    8.81596e-38    4.35545e-10    2.97531e-48    6.88598e-28
   12.35    5.29841e-38    4.05696e-10    1.54066e-48    4.90187e-28
   12.36    3.17604e-38      3.778e-10    7.95084e-49    3.48359e-28
   12.37    1.89883e-38    3.51735e-10    4.08925e-49    2.47149e-28
   12.38    1.13224e-38    3.27388e-10    2.09601e-49    1.75047e-28
   12.39    6.73355e-39     3.0465e-10    1.07067e-49    1.23769e-28
    12.4    3.99388e-39    2.83421e-10    5.45036e-50    8.73626e-29
   12.41    2.36258e-39    2.63606e-10    2.76502e-50    6.15595e-29
   12.42    1.39385e-39    2.45114e-10    1.39787e-50     4.3303e-29
   12.43    8.20121e-40    2.27862e-10    7.04246e-51    3.04081e-29
   12.44    4.81246e-40    2.11771e-10    3.53563e-51    2.13161e-29
   12.45    2.81631e-40    1.96767e-10    1.76884e-51    1.49166e-29
   12.46    1.64366e-40     1.8278e-10    8.81826e-52    1.04201e-29
   12.47    9.56664e-41    1.69743e-10    4.38071e-52    7.26632e-30
   12.48    5.55285e-41    1.57596e-10    2.16853e-52    5.05814e-30
   12.49    3.21424e-41    1.46281e-10    1.06965e-52    3.51479e-30
    12.5    1.85541e-41    1.35743e-10    5.25739e-53    2.43802e-30
   12.51    1.06807e-41    1.25932e-10    2.57478e-53    1.68811e-30
   12.52    6.13124e-42      1.168e-10    1.25646e-53    1.16678e-30
   12.53    3.50982e-42    1.08302e-10    6.10923e-54    8.05002e-31
   12.54    2.00357e-42    1.00397e-10    2.95972e-54    5.54399e-31
   12.55    1.14052e-42    9.30437e-11    1.42868e-54    3.81121e-31
   12.56    6.47398e-43    8.62067e-11    6.87118e-55    2.61526e-31
   12.57    3.66445e-43    7.98512e-11    3.29258e-55    1.79133e-31
   12.58    2.06829e-43    7.39447e-11    1.57196e-55    1.22473e-31
   12.59    1.16405e-43     6.8457e-11    7.47727e-56    8.35817e-32
    12.6    6.53261e-44    6.33597e-11    3.54351e-56    5.69351e-32
   12.61    3.65553e-44    5.86265e-11    1.67305e-56     3.8712e-32
   12.62    2.03967e-44    5.42323e-11    7.86973e-57    2.62727e-32
   12.63    1.13477e-44    5.01541e-11    3.68793e-57    1.77973e-32
   12.64    6.29498e-45    4.63701e-11    1.72175e-57    1.20335e-32
   12.65    3.48185e-45    4.28601e-11    8.00785e-58    8.12111e-33
   12.66    1.92022e-45     3.9605e-11    3.71035e-58    5.47041e-33
   12.67    1.05588e-45    3.65873e-11    1.71262e-58    3.67792e-33
   12.68    5.78884e-46    3.37903e-11    7.87493e-59    2.46809e-33
   12.69    3.16433e-46    3.11986e-11    3.60717e-59    1.65307e-33
    12.7    1.72456e-46    2.87979e-11    1.64594e-59    1.10508e-33
   12.71    9.37079e-47    2.65745e-11    7.48144e-60    7.37326e-34
   12.72    5.07658e-47    2.45161e-11    3.38743e-60    4.91009e-34
   12.73    2.74195e-47    2.26109e-11     1.5278e-60    3.26347e-34
   12.74     1.4765e-47     2.0848e-11    6.86378e-61    2.16485e-34
   12.75    7.92667e-48    1.92172e-11    3.07155e-61    1.43327e-34
   12.76    4.24253e-48     1.7709e-11    1.36912e-61    9.47069e-35
   12.77    2.26377e-48    1.63146e-11    6.07871e-62    6.24571e-35
   12.78    1.20422e-48    1.50259e-11    2.68818e-62     4.1108e-35
   12.79    6.38623e-49     1.3835e-11    1.18407e-62    2.70031e-35
    12.8    3.37629e-49    1.27349e-11     5.1947e-63    1.77027e-35
   12.81    1.77946e-49     1.1719e-11    2.26988e-63    1.15824e-35
   12.82    9.34943e-50     1.0781e-11    9.87864e-64    7.56295e-36
   12.83    4.89693e-50    9.91535e-12    4.28191e-64    4.92847e-36
   12.84    2.55683e-50    9.11657e-12    1.84849e-64    3.20523e-36
   12.85     1.3308e-50    8.37974e-12     7.9475e-65    2.08032e-36
   12.86    6.90478e-51    7.70026e-12    3.40306e-65    1.34747e-36
   12.87    3.57117e-51    7.07383e-12    1.45121e-65    8.71012e-37
   12.88    1.84115e-51    6.49648e-12    6.16316e-66    5.61879e-37
   12.89    9.46197e-52    5.96453e-12    2.60666e-66    3.61719e-37
    12.9    4.84709e-52    5.47454e-12    1.09791e-66    2.32384e-37
   12.91    2.47505e-52    5.02335e-12    4.60512e-67    1.48986e-37
   12.92    1.25975e-52    4.60799e-12    1.92355e-67    9.53197e-38
   12.93    6.39112e-53    4.22573e-12    8.00106e-68    6.08581e-38
   12.94    3.23189e-53    3.87405e-12     3.3141e-68    3.87746e-38
   12.95      1.629e-53    3.55058e-12    1.36695e-68    2.46528e-38
   12.96    8.18389e-54    3.25316e-12    5.61435e-69    1.56413e-38
   12.97      4.098e-54    2.97977e-12    2.29616e-69    9.90295e-39
   12.98    2.04527e-54    2.72855e-12    9.35087e-70    6.25656e-39
   12.99     1.0174e-54    2.49775e-12    3.79178e-70    3.94443e-39
      13    5.04415e-55     2.2858e-12    1.53098e-70    2.48146e-39
