1.85	7.71226666332	10.5676924249	9.28783330187	9.40935137904	10.5515223299	7.48118411658
1.9	7.51482649698	10.2971510859	9.05005737528	9.16846449293	10.2813949582	7.28965984741
1.95	7.32243851578	10.0335324767	8.81836576285	8.93374152557	10.0181797235	7.10303638481
2.0	7.13495809609	9.77663842757	8.59258429529	8.70500602892	9.76167875937	6.92117343852
2.05	6.95229846374	9.5263500367	8.37260847103	8.48215213414	9.51177334587	6.74398683438
2.1	6.77430535354	9.28245592302	8.15825250946	8.26499162996	9.26825242539	6.57132692945
2.15	6.60085342501	9.04478433939	7.94936546388	8.05337159475	9.0309445136	6.40307213882
2.2	6.43186554557	8.81322959531	7.74585444398	7.84719792286	8.7997440817	6.23914764103
2.25	6.26824802321	8.5890335545	7.54881091071	7.64757635546	8.5758910932	6.08043258839
2.3	6.11537121506	8.37955492027	7.36470235069	7.46105899701	8.36673299152	5.93213642607
2.35	5.96722842007	8.17656304243	7.18629493238	7.28031737161	8.16405172056	5.78843243174
2.4	5.82269157401	7.97851219695	7.01223013526	7.1039751844	7.96630392147	5.64822634135
2.45	5.68165461957	7.78525705936	6.84238023516	6.93190304014	7.77334449214	5.51141527535
2.5	5.54176501251	7.59357406844	6.67391207816	6.76123071713	7.58195480386	5.37571717879
2.55	5.39126003172	7.38734541805	6.49265989464	6.57760710681	7.37604171309	5.2297217768
2.6	5.242635158	7.18369297439	6.313671912	6.39627732121	7.17270088706	5.08555014826
2.65	5.09813687824	6.98569497418	6.13965356002	6.21998218682	6.97500585238	4.9453814686
2.7	4.95759164411	6.79311361373	5.97039583554	6.04850996595	6.78271916921	4.8090473895
2.75	4.82178331561	6.60702297308	5.80684273615	5.88281700709	6.5969132741	4.6773082842
2.8	4.69495032898	6.43323074694	5.65409858344	5.72807441458	6.42338697516	4.55427559272
2.85	4.57226900442	6.26512731368	5.50635425073	5.57839705759	6.25554076442	4.4352701671
2.9	4.45279446759	6.10141796428	5.36247183194	5.43263214218	6.09208191396	4.31937544428
2.95	4.33644090849	5.94198511804	5.22234798662	5.29067497581	5.93289302299	4.20650818537
3.0	4.22202530589	5.7852077464	5.08455800989	5.15108221339	5.77635554337	4.09552081601
3.05	4.10377814152	5.6231801976	4.94215370789	5.00681475381	5.6145759201	3.9808166899
3.1	3.98778228484	5.46423749119	4.80246064129	4.8652940023	5.45587641898	3.86829641558
3.15	3.87506456355	5.30978663239	4.66671541214	4.72777274006	5.30166189229	3.75895605392
3.2	3.76553434685	5.15970343482	4.53480887433	4.59414039297	5.15180834368	3.65270768969
3.25	3.65700685391	5.01099421417	4.40410991032	4.46173141907	5.00332666961	3.54743200463
3.3	3.53865073975	4.84881737749	4.26157440077	4.31733103529	4.8413979869	3.43262219319
3.35	3.4221303814	4.68915597546	4.12124968019	4.1751703655	4.68198088987	3.31959313284
3.4	3.30944447731	4.53474871401	3.98554276828	4.03768792183	4.52780989381	3.21028363504
3.45	3.20047057947	4.3854278094	3.8543062017	3.9047343116	4.37871747175	3.1045749207
3.5	3.09453667012	4.24027243288	3.72673067379	3.77548963951	4.23378420391	3.00181510771
3.55	2.98871749551	4.09527427103	3.59929332018	3.64638494954	4.08900791018	2.89916659167
3.6	2.88599615885	3.95452090516	3.47558667295	3.52105977693	3.94846991728	2.7995230931
3.65	2.78680363853	3.81860288113	3.35612975661	3.4000399369	3.81275986745	2.70330267698
3.7	2.69102230732	3.68735902088	3.24078091346	3.28318191834	3.68171682925	2.61039124057
3.75	2.59832338754	3.5603388185	3.12914419863	3.17008459602	3.55489098612	2.52046985733
3.8	2.50753060708	3.4359304934	3.01980303516	3.05931285907	3.43067302371	2.43239749978
3.85	2.41971321656	3.31559918056	2.91404511473	2.9521712468	3.31052583515	2.3472113806
3.9	2.33497148837	3.19948227768	2.81199119472	2.84878209652	3.1945866079	2.26500876772
3.95	2.2531964727	3.08743049689	2.71351006759	2.74901248403	3.08270628251	2.1856839758
4.0	2.17285033841	2.9773366332	2.61674973312	2.65098617834	2.97278087832	2.10774525169
4.05	2.08651678623	2.85903854197	2.5127787897	2.54565492312	2.85466380025	2.02399851063
4.1	2.00225713677	2.74358220491	2.41130543401	2.44285393303	2.73938412806	1.94226353196
4.15	1.92139903486	2.63278682032	2.31392854023	2.34420300122	2.6287582764	1.86382818031
4.2	1.84380653429	2.52646610861	2.22048438922	2.24953626651	2.52260025073	1.78856058284
4.25	1.76855018727	2.4233464989	2.12985365294	2.15771975606	2.41963842891	1.71555914078
4.3	1.69145133533	2.3177022066	2.0370039998	2.06365529739	2.31415578763	1.64077040074
4.35	1.61696149349	2.21563289654	1.94729636081	1.97277396164	2.21224265835	1.56851249708
4.4	1.54575267952	2.11805939749	1.86154004264	1.88589564413	2.11481846084	1.49943731188
4.45	1.47768026979	2.02478353969	1.779560876	1.80284389679	2.02168532856	1.43340455489
4.5	1.4123296766	1.93523723653	1.70085957556	1.72311290186	1.93227604418	1.37001206068
4.55	1.34817753114	1.84733310001	1.62360155804	1.64484407316	1.84450641368	1.30778210513
4.6	1.28668260366	1.76307000232	1.5495436111	1.56981718341	1.76037225069	1.24812974937
4.65	1.22799241026	1.68265007659	1.47886338742	1.49821220963	1.68007537906	1.19119808948
4.7	1.17197968214	1.60589893346	1.41140761803	1.42987387752	1.60344167625	1.13686367001
4.75	1.11841880647	1.5325074281	1.34690459882	1.36452692813	1.53016247049	1.08490763817
4.8	1.06668886583	1.46162475175	1.28460656293	1.30141381112	1.45938825487	1.03472768107
