# Fission Isotope Spectra
#  Huber model, as provided by Christine Lewis
#    P. Huber and T. Schwetz, Phys. Rev. D70, 053011 (2004)
#
# The columns have the following definitions:
#   Enu: Antineutrino energy [MeV]
#   dNdE_XXX: Antineutrino spectrum [antineutrinos MeV^-1 fission^-1]
#Enu     dNdE_U235    dNdE_U238   dNdE_Pu239   dNdE_Pu241
4.730 1.412355e-01 2.363733e-01 8.575545e-02 1.284364e-01
4.740 1.396569e-01 2.341764e-01 8.460937e-02 1.268701e-01
4.750 1.380960e-01 2.320000e-01 8.347860e-02 1.253230e-01
4.760 1.368920e-01 2.298087e-01 8.253698e-02 1.241272e-01
4.770 1.356985e-01 2.276381e-01 8.160597e-02 1.229428e-01
4.780 1.345154e-01 2.254881e-01 8.068547e-02 1.217697e-01
4.790 1.333426e-01 2.233583e-01 7.977535e-02 1.206078e-01
4.800 1.321800e-01 2.212486e-01 7.887550e-02 1.194570e-01
4.810 1.310465e-01 2.191589e-01 7.797474e-02 1.183314e-01
4.820 1.299228e-01 2.170889e-01 7.708427e-02 1.172164e-01
4.830 1.288087e-01 2.150385e-01 7.620396e-02 1.161119e-01
4.840 1.277041e-01 2.130074e-01 7.533371e-02 1.150178e-01
4.850 1.266090e-01 2.109955e-01 7.447340e-02 1.139340e-01
4.860 1.254747e-01 2.090026e-01 7.357139e-02 1.128073e-01
4.870 1.243505e-01 2.070286e-01 7.268031e-02 1.116918e-01
4.880 1.232364e-01 2.050731e-01 7.180002e-02 1.105873e-01
4.890 1.221322e-01 2.031362e-01 7.093039e-02 1.094938e-01
4.900 1.210380e-01 2.012175e-01 7.007130e-02 1.084110e-01
4.910 1.199027e-01 1.993170e-01 6.916788e-02 1.072832e-01
4.920 1.187781e-01 1.974344e-01 6.827611e-02 1.061671e-01
4.930 1.176640e-01 1.955696e-01 6.739584e-02 1.050626e-01
4.940 1.165603e-01 1.937224e-01 6.652692e-02 1.039696e-01
4.950 1.154670e-01 1.918927e-01 6.566920e-02 1.028880e-01
4.960 1.143535e-01 1.900802e-01 6.481193e-02 1.017849e-01
4.970 1.132508e-01 1.882849e-01 6.396585e-02 1.006936e-01
4.980 1.121587e-01 1.865065e-01 6.313081e-02 9.961405e-02
4.990 1.110771e-01 1.847449e-01 6.230668e-02 9.854605e-02
5.000 1.100060e-01 1.830000e-01 6.149330e-02 9.748950e-02
5.010 1.090284e-01 1.812035e-01 6.091893e-02 9.654111e-02
5.020 1.080594e-01 1.794246e-01 6.034993e-02 9.560194e-02
5.030 1.070991e-01 1.776631e-01 5.978623e-02 9.467191e-02
5.040 1.061473e-01 1.759190e-01 5.922781e-02 9.375092e-02
5.050 1.052040e-01 1.741919e-01 5.867460e-02 9.283890e-02
5.060 1.042486e-01 1.724819e-01 5.814669e-02 9.191549e-02
5.070 1.033019e-01 1.707886e-01 5.762352e-02 9.100127e-02
5.080 1.023638e-01 1.691119e-01 5.710506e-02 9.009614e-02
5.090 1.014342e-01 1.674517e-01 5.659127e-02 8.920001e-02
5.100 1.005130e-01 1.658078e-01 5.608210e-02 8.831280e-02
5.110 9.955655e-02 1.641801e-01 5.555374e-02 8.738843e-02
5.120 9.860920e-02 1.625683e-01 5.503035e-02 8.647374e-02
5.130 9.767087e-02 1.609723e-01 5.451190e-02 8.556862e-02
5.140 9.674146e-02 1.593921e-01 5.399833e-02 8.467297e-02
5.150 9.582090e-02 1.578273e-01 5.348960e-02 8.378670e-02
5.160 9.486364e-02 1.562779e-01 5.296075e-02 8.286126e-02
5.170 9.391595e-02 1.547437e-01 5.243712e-02 8.194604e-02
5.180 9.297773e-02 1.532245e-01 5.191867e-02 8.104094e-02
5.190 9.204887e-02 1.517203e-01 5.140535e-02 8.014582e-02
5.200 9.112930e-02 1.502308e-01 5.089710e-02 7.926060e-02
5.210 9.017926e-02 1.487560e-01 5.036814e-02 7.835341e-02
5.220 8.923912e-02 1.472956e-01 4.984468e-02 7.745660e-02
5.230 8.830878e-02 1.458496e-01 4.932665e-02 7.657006e-02
5.240 8.738814e-02 1.444178e-01 4.881401e-02 7.569366e-02
5.250 8.647710e-02 1.430000e-01 4.830670e-02 7.482730e-02
5.260 8.557533e-02 1.415071e-01 4.777983e-02 7.403531e-02
5.270 8.468296e-02 1.400298e-01 4.725871e-02 7.325171e-02
5.280 8.379990e-02 1.385680e-01 4.674327e-02 7.247639e-02
5.290 8.292604e-02 1.371214e-01 4.623346e-02 7.170929e-02
5.300 8.206130e-02 1.356899e-01 4.572920e-02 7.095030e-02
5.310 8.116673e-02 1.342733e-01 4.520211e-02 7.017676e-02
5.320 8.028191e-02 1.328715e-01 4.468109e-02 6.941164e-02
5.330 7.940673e-02 1.314844e-01 4.416608e-02 6.865488e-02
5.340 7.854110e-02 1.301117e-01 4.365701e-02 6.790636e-02
5.350 7.768490e-02 1.287534e-01 4.315380e-02 6.716600e-02
5.360 7.678920e-02 1.274093e-01 4.262596e-02 6.639150e-02
5.370 7.590383e-02 1.260791e-01 4.210459e-02 6.562594e-02
