# Fission Isotope Spectra
#  U235, Pu239, Pu241: Log-linear Interpolation of reported ILL spectra
#  U238: Log-linear Interpolation of Muller's spectra
#
# The columns have the following definitions:
#   Enu: Antineutrino energy [MeV]
#   dNdE_XXX: Antineutrino spectrum [antineutrinos MeV^-1 fission^-1]
#    Enu      dNdE_U235      dNdE_U238     dNdE_Pu239     dNdE_Pu241
    6.87      0.0126397      0.0231399     0.00574414     0.00837084
    6.88      0.0124607      0.0228372     0.00565432     0.00824087
    6.89      0.0122842      0.0225385     0.00556591     0.00811292
     6.9      0.0121102      0.0222438     0.00547887     0.00798695
    6.91      0.0119386      0.0219529      0.0053932     0.00786294
    6.92      0.0117695      0.0216657     0.00530887     0.00774085
    6.93      0.0116028      0.0213824     0.00522586     0.00762067
    6.94      0.0114384      0.0211027     0.00514414     0.00750234
    6.95      0.0112764      0.0208268     0.00506371     0.00738586
    6.96      0.0111166      0.0205544     0.00498453     0.00727118
    6.97      0.0109592      0.0202855     0.00490659     0.00715828
    6.98      0.0108039      0.0200202     0.00482986     0.00704714
    6.99      0.0106509      0.0197584     0.00475434     0.00693772
       7         0.0105         0.0195        0.00468        0.00683
    7.01      0.0103118      0.0192038     0.00460053     0.00669264
    7.02      0.0101269      0.0189121     0.00452241     0.00655805
    7.03     0.00994534      0.0186248     0.00444562     0.00642616
    7.04     0.00976705      0.0183419     0.00437013     0.00629692
    7.05     0.00959195      0.0180633     0.00429592     0.00617028
    7.06     0.00941999       0.017789     0.00422298     0.00604619
    7.07     0.00925111      0.0175188     0.00415127     0.00592459
    7.08     0.00908526      0.0172527     0.00408078     0.00580544
    7.09     0.00892238      0.0169906     0.00401149     0.00568869
     7.1     0.00876242      0.0167325     0.00394337     0.00557428
    7.11     0.00860533      0.0164784     0.00387641     0.00546218
    7.12     0.00845106      0.0162281     0.00381059     0.00535233
    7.13     0.00829955      0.0159816     0.00374588     0.00524469
    7.14     0.00815076      0.0157388     0.00368227     0.00513921
    7.15     0.00800464      0.0154998     0.00361975     0.00503586
    7.16     0.00786113      0.0152643     0.00355828     0.00493458
    7.17      0.0077202      0.0150325     0.00349786     0.00483534
    7.18      0.0075818      0.0148041     0.00343847      0.0047381
    7.19     0.00744587      0.0145793     0.00338008     0.00464281
     7.2     0.00731238      0.0143578     0.00332268     0.00454944
    7.21     0.00718129      0.0141397     0.00326626     0.00445794
    7.22     0.00705255      0.0139249      0.0032108     0.00436829
    7.23     0.00692611      0.0137134     0.00315628     0.00428044
    7.24     0.00680194      0.0135051     0.00310268     0.00419435
    7.25        0.00668         0.0133        0.00305        0.00411
    7.26     0.00656272      0.0130731     0.00298634     0.00403164
    7.27     0.00644749        0.01285       0.002924     0.00395477
    7.28     0.00633429      0.0126308     0.00286297     0.00387937
    7.29     0.00622308      0.0124153     0.00280321      0.0038054
     7.3     0.00611382      0.0122035      0.0027447     0.00373285
    7.31     0.00600648      0.0119953     0.00268741     0.00366168
    7.32     0.00590102      0.0117906     0.00263131     0.00359186
    7.33     0.00579741      0.0115895     0.00257639     0.00352338
    7.34     0.00569563      0.0113918     0.00252261      0.0034562
    7.35     0.00559563      0.0111974     0.00246995      0.0033903
    7.36     0.00549738      0.0110064      0.0024184     0.00332566
    7.37     0.00540086      0.0108186     0.00236792     0.00326226
    7.38     0.00530604       0.010634     0.00231849     0.00320006
    7.39     0.00521288      0.0104526      0.0022701     0.00313904
     7.4     0.00512136      0.0102743     0.00222271     0.00307919
    7.41     0.00503144       0.010099     0.00217632     0.00302048
    7.42      0.0049431     0.00992667     0.00213089      0.0029629
    7.43     0.00485631     0.00975731     0.00208641      0.0029064
    7.44     0.00477105     0.00959084     0.00204286     0.00285099
    7.45     0.00468728     0.00942721     0.00200022     0.00279663
    7.46     0.00460499     0.00926637     0.00195847     0.00274331
    7.47     0.00452414     0.00910828     0.00191759     0.00269101
    7.48      0.0044447     0.00895288     0.00187756      0.0026397
    7.49     0.00436667     0.00880014     0.00183837     0.00258937
     7.5        0.00429        0.00865         0.0018        0.00254
    7.51     0.00421065     0.00852492     0.00174921     0.00249285
    7.52     0.00413277     0.00840165     0.00169984     0.00244658
    7.53     0.00405632     0.00828017     0.00165188     0.00240116
    7.54      0.0039813     0.00816044     0.00160526     0.00235659
    7.55     0.00390766     0.00804244     0.00155996     0.00231284
    7.56     0.00383538     0.00792615     0.00151594     0.00226991
    7.57     0.00376444     0.00781154     0.00147316     0.00222778
    7.58     0.00369481     0.00769858     0.00143159     0.00218642
    7.59     0.00362646     0.00758726      0.0013912     0.00214584
     7.6     0.00355939     0.00747755     0.00135194       0.002106
    7.61     0.00349355     0.00736943     0.00131379     0.00206691
    7.62     0.00342893     0.00726287     0.00127671     0.00202854
    7.63     0.00336551     0.00715785     0.00124069     0.00199089
    7.64     0.00330326     0.00705435     0.00120567     0.00195393
    7.65     0.00324216     0.00695234     0.00117165     0.00191766
    7.66     0.00318219     0.00685181     0.00113859     0.00188206
    7.67     0.00312333     0.00675274     0.00110646     0.00184713
    7.68     0.00306556     0.00665509     0.00107524     0.00181284
    7.69     0.00300886     0.00655886     0.00104489     0.00177919
     7.7      0.0029532     0.00646402     0.00101541     0.00174616
    7.71     0.00289858     0.00637055    0.000986754     0.00171375
    7.72     0.00284496     0.00627844    0.000958909     0.00168194
    7.73     0.00279234     0.00618765     0.00093185     0.00165071
    7.74     0.00274069     0.00609818    0.000905554     0.00162007
    7.75        0.00269        0.00601        0.00088        0.00159
    7.76      0.0026176     0.00590327    0.000860324     0.00155352
    7.77     0.00254715     0.00579844    0.000841088     0.00151788
    7.78      0.0024786     0.00569547    0.000822283     0.00148305
    7.79     0.00241189     0.00559432    0.000803897     0.00144903
     7.8     0.00234698     0.00549498    0.000785923     0.00141578
    7.81     0.00228382     0.00539739    0.000768351      0.0013833
    7.82     0.00222235     0.00530154    0.000751172     0.00135156
    7.83     0.00216254      0.0052074    0.000734376     0.00132055
    7.84     0.00210434     0.00511492    0.000717956     0.00129025
    7.85      0.0020477     0.00502409    0.000701904     0.00126065
    7.86     0.00199259     0.00493487     0.00068621     0.00123173
    7.87     0.00193896     0.00484723    0.000670867     0.00120347
    7.88     0.00188678     0.00476115    0.000655867     0.00117585
    7.89       0.001836      0.0046766    0.000641203     0.00114888
     7.9     0.00178659     0.00459355    0.000626867     0.00112252
    7.91      0.0017385     0.00451198    0.000612851     0.00109676
    7.92     0.00169171     0.00443185    0.000599148      0.0010716
    7.93     0.00164619     0.00435315    0.000585752     0.00104701
    7.94     0.00160188     0.00427584    0.000572655     0.00102299
    7.95     0.00155877     0.00419991    0.000559851     0.00099952
    7.96     0.00151682     0.00412532    0.000547334    0.000976587
    7.97     0.00147599     0.00405207    0.000535096    0.000954181
    7.98     0.00143627     0.00398011    0.000523132    0.000932289
    7.99     0.00139761     0.00390943    0.000511435    0.000910899
       8        0.00136        0.00384         0.0005        0.00089
    8.01     0.00129669     0.00377181    0.000492917    0.000864956
    8.02     0.00123632     0.00370483    0.000485935    0.000840616
    8.03     0.00117877     0.00363903    0.000479051    0.000816961
    8.04     0.00112389     0.00357441    0.000472265    0.000793972
    8.05     0.00107157     0.00351093    0.000465575     0.00077163
    8.06     0.00102169     0.00344858     0.00045898    0.000749917
    8.07    0.000974124     0.00338734    0.000452478    0.000728815
    8.08    0.000928775     0.00332719    0.000446068    0.000708306
    8.09    0.000885537      0.0032681    0.000439749    0.000688374
     8.1    0.000844313     0.00321007     0.00043352    0.000669004
    8.11    0.000805007     0.00315306    0.000427379    0.000650178
    8.12    0.000767532     0.00309707    0.000421325    0.000631882
    8.13    0.000731801     0.00304207    0.000415356    0.000614102
    8.14    0.000697733     0.00298804    0.000409473    0.000596821
    8.15    0.000665251     0.00293498    0.000403672    0.000580027
    8.16    0.000634281     0.00288286    0.000397954    0.000563705
    8.17    0.000604754     0.00283166    0.000392317    0.000547842
    8.18      0.0005766     0.00278138    0.000386759    0.000532426
    8.19    0.000549758     0.00273199     0.00038128    0.000517444
     8.2    0.000524165     0.00268347    0.000375879    0.000502883
    8.21    0.000499763     0.00263581    0.000370555    0.000488732
    8.22    0.000476498     0.00258901    0.000365306     0.00047498
    8.23    0.000454315     0.00254303    0.000360131    0.000461614
    8.24    0.000433165     0.00249787    0.000355029    0.000448624
    8.25       0.000413     0.00245351        0.00035       0.000436
    8.26    0.000403926     0.00240994     0.00034356    0.000425353
    8.27    0.000395052     0.00236714    0.000337238    0.000414966
    8.28    0.000386372     0.00232511    0.000331032    0.000404833
    8.29    0.000377883     0.00228382    0.000324941    0.000394948
     8.3    0.000369581     0.00224326    0.000318962    0.000385303
    8.31    0.000361461     0.00220342    0.000313093    0.000375895
    8.32     0.00035352     0.00216429    0.000307332    0.000366716
    8.33    0.000345753     0.00212586    0.000301677    0.000357761
    8.34    0.000338156     0.00208811    0.000296125    0.000349024
    8.35    0.000330727     0.00205102    0.000290676    0.000340502
    8.36    0.000323461      0.0020146    0.000285328    0.000332187
    8.37    0.000316354     0.00197882    0.000280078    0.000324075
    8.38    0.000309403     0.00194368    0.000274924    0.000316161
    8.39    0.000302606     0.00190917    0.000269865    0.000308441
     8.4    0.000295957     0.00187526    0.000264899    0.000300909
    8.41    0.000289455     0.00184196    0.000260025    0.000293561
    8.42    0.000283095     0.00180925     0.00025524    0.000286393
    8.43    0.000276876     0.00177712    0.000250544    0.000279399
    8.44    0.000270793     0.00174556    0.000245933    0.000272576
    8.45    0.000264843     0.00171456    0.000241408     0.00026592
    8.46    0.000259024     0.00168411    0.000236966    0.000259427
    8.47    0.000253333     0.00165421    0.000232606    0.000253092
    8.48    0.000247768     0.00162483    0.000228325    0.000246912
    8.49    0.000242324     0.00159598    0.000224124    0.000240882
     8.5       0.000237     0.00156763        0.00022       0.000235
    8.51    0.000231303      0.0015398    0.000215952    0.000228766
    8.52    0.000225744     0.00151245    0.000211978    0.000222698
    8.53    0.000220318     0.00148559    0.000208078    0.000216791
    8.54    0.000215022     0.00145921    0.000204249    0.000211041
    8.55    0.000209854      0.0014333     0.00020049    0.000205443
    8.56     0.00020481     0.00140784    0.000196801    0.000199993
    8.57    0.000199887     0.00138284     0.00019318    0.000194688
    8.58    0.000195082     0.00135828    0.000189625    0.000189524
    8.59    0.000190393     0.00133416    0.000186136    0.000184497
     8.6    0.000185817     0.00131047    0.000182711    0.000179603
    8.61     0.00018135      0.0012872    0.000179349    0.000174839
    8.62    0.000176991     0.00126434    0.000176049    0.000170201
    8.63    0.000172737     0.00124189    0.000172809    0.000165686
    8.64    0.000168585     0.00121983    0.000169629    0.000161291
    8.65    0.000164533     0.00119817    0.000166508    0.000157013
    8.66    0.000160578     0.00117689    0.000163444    0.000152848
    8.67    0.000156719     0.00115599    0.000160437    0.000148794
    8.68    0.000152952     0.00113546    0.000157485    0.000144847
    8.69    0.000149275      0.0011153    0.000154587    0.000141005
     8.7    0.000145687     0.00109549    0.000151742    0.000137265
    8.71    0.000142185     0.00107604     0.00014895    0.000133624
    8.72    0.000138768     0.00105693    0.000146209    0.000130079
    8.73    0.000135432     0.00103816    0.000143519    0.000126629
    8.74    0.000132177     0.00101973    0.000140878     0.00012327
    8.75       0.000129     0.00100162    0.000138286        0.00012
    8.76    0.000124765    0.000983829    0.000135741    0.000115584
    8.77     0.00012067    0.000966358    0.000133243    0.000111331
    8.78    0.000116708    0.000949197    0.000130792    0.000107234
    8.79    0.000112877    0.000932341    0.000128385    0.000103288
     8.8    0.000109172    0.000915784    0.000126023    9.94866e-05
    8.81    0.000105588    0.000899521    0.000123704    9.58255e-05
    8.82    0.000102122    0.000883546    0.000121427    9.22992e-05
    8.83    9.87691e-05    0.000867856    0.000119193    8.89026e-05
    8.84    9.55268e-05    0.000852444       0.000117     8.5631e-05
    8.85    9.23909e-05    0.000837306    0.000114847    8.24799e-05
    8.86    8.93579e-05    0.000822437    0.000112734    7.94446e-05
    8.87    8.64245e-05    0.000807831    0.000110659    7.65211e-05
    8.88    8.35874e-05    0.000793485    0.000108623    7.37052e-05
    8.89    8.08434e-05    0.000779394    0.000106624    7.09928e-05
     8.9    7.81895e-05    0.000765553    0.000104662    6.83803e-05
    8.91    7.56228e-05    0.000751958    0.000102736     6.5864e-05
    8.92    7.31403e-05    0.000738605    0.000100846    6.34402e-05
    8.93    7.07393e-05    0.000725488    9.89903e-05    6.11056e-05
    8.94    6.84171e-05    0.000712605    9.71688e-05     5.8857e-05
    8.95    6.61711e-05     0.00069995    9.53808e-05    5.66911e-05
    8.96    6.39989e-05     0.00068752    9.36257e-05    5.46048e-05
    8.97    6.18979e-05     0.00067531    9.19029e-05    5.25954e-05
    8.98     5.9866e-05    0.000663318    9.02118e-05    5.06599e-05
    8.99    5.79007e-05    0.000651538    8.85519e-05    4.87957e-05
       9        5.6e-05    0.000639968    8.69224e-05        4.7e-05
    9.01    5.39458e-05    0.000628603     8.5323e-05    4.52704e-05
    9.02    5.19669e-05     0.00061744     8.3753e-05    4.36045e-05
    9.03    5.00606e-05    0.000606475    8.22119e-05    4.19999e-05
    9.04    4.82243e-05    0.000595705    8.06991e-05    4.04543e-05
    9.05    4.64553e-05    0.000585126    7.92142e-05    3.89656e-05
    9.06    4.47512e-05    0.000574735    7.77566e-05    3.75317e-05
    9.07    4.31096e-05    0.000564529    7.63258e-05    3.61505e-05
    9.08    4.15282e-05    0.000554504    7.49213e-05    3.48202e-05
    9.09    4.00048e-05    0.000544656    7.35427e-05    3.35388e-05
     9.1    3.85374e-05    0.000534984    7.21895e-05    3.23046e-05
    9.11    3.71237e-05    0.000525484    7.08611e-05    3.11158e-05
    9.12    3.57619e-05    0.000516152    6.95572e-05    2.99708e-05
    9.13    3.44501e-05    0.000506986    6.82773e-05    2.88679e-05
    9.14    3.31863e-05    0.000497982    6.70209e-05    2.78055e-05
    9.15     3.1969e-05    0.000489139    6.57877e-05    2.67823e-05
    9.16    3.07963e-05    0.000480453    6.45772e-05    2.57967e-05
    9.17    2.96666e-05     0.00047192    6.33889e-05    2.48474e-05
    9.18    2.85783e-05     0.00046354    6.22225e-05     2.3933e-05
    9.19      2.753e-05    0.000455308    6.10775e-05    2.30523e-05
     9.2    2.65201e-05    0.000447222    5.99537e-05     2.2204e-05
    9.21    2.55473e-05     0.00043928    5.88505e-05    2.13869e-05
    9.22    2.46102e-05     0.00043148    5.77676e-05    2.05999e-05
    9.23    2.37074e-05    0.000423817    5.67046e-05    1.98418e-05
    9.24    2.28377e-05    0.000416291    5.56612e-05    1.91116e-05
    9.25        2.2e-05    0.000408898     5.4637e-05    1.84083e-05
    9.26    2.16058e-05    0.000401637    5.36316e-05    1.77309e-05
    9.27    2.12187e-05    0.000394504    5.26447e-05    1.70784e-05
    9.28    2.08385e-05    0.000387498     5.1676e-05    1.64499e-05
    9.29    2.04652e-05    0.000380617    5.07251e-05    1.58446e-05
     9.3    2.00985e-05    0.000373858    4.97918e-05    1.52615e-05
    9.31    1.97384e-05    0.000367219    4.88756e-05    1.46999e-05
    9.32    1.93847e-05    0.000360697    4.79762e-05     1.4159e-05
    9.33    1.90374e-05    0.000354292    4.70934e-05    1.36379e-05
    9.34    1.86963e-05       0.000348    4.62268e-05     1.3136e-05
    9.35    1.83614e-05     0.00034182    4.53762e-05    1.26526e-05
    9.36    1.80324e-05     0.00033575    4.45413e-05     1.2187e-05
    9.37    1.77093e-05    0.000329788    4.37217e-05    1.17385e-05
    9.38     1.7392e-05    0.000323931    4.29172e-05    1.13066e-05
    9.39    1.70804e-05    0.000318178    4.21275e-05    1.08905e-05
     9.4    1.67744e-05    0.000312528    4.13523e-05    1.04897e-05
    9.41    1.64738e-05    0.000306978    4.05914e-05    1.01037e-05
    9.42    1.61787e-05    0.000301527    3.98444e-05     9.7319e-06
    9.43    1.58888e-05    0.000296172    3.91113e-05    9.37377e-06
    9.44    1.56041e-05    0.000290912    3.83916e-05    9.02882e-06
    9.45    1.53245e-05    0.000285746    3.76852e-05    8.69657e-06
    9.46      1.505e-05    0.000280672    3.69917e-05    8.37654e-06
    9.47    1.47803e-05    0.000275687     3.6311e-05    8.06828e-06
    9.48    1.45155e-05    0.000270792    3.56429e-05    7.77137e-06
    9.49    1.42554e-05    0.000265983     3.4987e-05    7.48539e-06
     9.5        1.4e-05    0.000261259    3.43432e-05    7.20993e-06
    9.51    1.37492e-05     0.00025662    3.37113e-05    6.94461e-06
    9.52    1.35028e-05    0.000252063     3.3091e-05    6.68905e-06
    9.53    1.32609e-05    0.000247586    3.24821e-05     6.4429e-06
    9.54    1.30233e-05    0.000243189    3.18844e-05     6.2058e-06
    9.55      1.279e-05    0.000238871    3.12977e-05    5.97743e-06
    9.56    1.25608e-05    0.000234629    3.07218e-05    5.75746e-06
    9.57    1.23357e-05    0.000230462    3.01565e-05    5.54559e-06
    9.58    1.21147e-05    0.000226369    2.96016e-05    5.34151e-06
    9.59    1.18977e-05     0.00022235    2.90569e-05    5.14495e-06
     9.6    1.16845e-05    0.000218401    2.85222e-05    4.95562e-06
    9.61    1.14752e-05    0.000214522    2.79974e-05    4.77325e-06
    9.62    1.12696e-05    0.000210713    2.74822e-05     4.5976e-06
    9.63    1.10676e-05    0.000206971    2.69765e-05    4.42841e-06
    9.64    1.08693e-05    0.000203295    2.64801e-05    4.26545e-06
    9.65    1.06746e-05    0.000199685    2.59929e-05    4.10848e-06
    9.66    1.04833e-05    0.000196139    2.55146e-05    3.95729e-06
    9.67    1.02955e-05    0.000192656    2.50451e-05    3.81166e-06
    9.68     1.0111e-05    0.000189235    2.45842e-05    3.67139e-06
    9.69    9.92988e-06    0.000185874    2.41319e-05    3.53629e-06
     9.7    9.75197e-06    0.000182573    2.36878e-05    3.40615e-06
    9.71    9.57724e-06    0.000179331    2.32519e-05    3.28081e-06
    9.72    9.40565e-06    0.000176146    2.28241e-05    3.16008e-06
    9.73    9.23713e-06    0.000173018    2.24041e-05    3.04379e-06
    9.74    9.07163e-06    0.000169946    2.19918e-05    2.93178e-06
    9.75    8.90909e-06    0.000166928    2.15872e-05    2.82389e-06
    9.76    8.74947e-06    0.000163963      2.119e-05    2.71997e-06
    9.77     8.5927e-06    0.000161052       2.08e-05    2.61988e-06
    9.78    8.43875e-06    0.000158192    2.04173e-05    2.52347e-06
    9.79    8.28755e-06    0.000155382    2.00416e-05     2.4306e-06
     9.8    8.13906e-06    0.000152623    1.96728e-05    2.34116e-06
    9.81    7.99324e-06    0.000149913    1.93108e-05    2.25501e-06
    9.82    7.85002e-06     0.00014725    1.89555e-05    2.17202e-06
    9.83    7.70937e-06    0.000144635    1.86067e-05    2.09209e-06
    9.84    7.57125e-06    0.000142067    1.82643e-05     2.0151e-06
    9.85    7.43559e-06    0.000139544    1.79282e-05    1.94095e-06
    9.86    7.30237e-06    0.000137066    1.75983e-05    1.86952e-06
    9.87    7.17153e-06    0.000134632    1.72745e-05    1.80073e-06
    9.88    7.04304e-06    0.000132241    1.69567e-05    1.73446e-06
    9.89    6.91685e-06    0.000129893    1.66446e-05    1.67063e-06
     9.9    6.79292e-06    0.000127586    1.63384e-05    1.60915e-06
    9.91    6.67121e-06     0.00012532    1.60377e-05    1.54994e-06
    9.92    6.55169e-06    0.000123095    1.57426e-05     1.4929e-06
    9.93     6.4343e-06    0.000120909    1.54529e-05    1.43796e-06
    9.94    6.31902e-06    0.000118761    1.51686e-05    1.38505e-06
    9.95     6.2058e-06    0.000116652    1.48895e-05    1.33408e-06
    9.96    6.09461e-06    0.000114581    1.46155e-05    1.28498e-06
    9.97    5.98541e-06    0.000112546    1.43466e-05     1.2377e-06
    9.98    5.87817e-06    0.000110547    1.40826e-05    1.19215e-06
    9.99    5.77285e-06    0.000108584    1.38234e-05    1.14828e-06
      10    5.66942e-06    0.000106656    1.35691e-05    1.10602e-06
   10.01    5.56784e-06    0.000104762    1.33194e-05    1.06532e-06
   10.02    5.46808e-06    0.000102902    1.30743e-05    1.02612e-06
   10.03    5.37011e-06    0.000101074    1.28337e-05    9.88358e-07
   10.04     5.2739e-06    9.92792e-05    1.25976e-05    9.51987e-07
   10.05     5.1794e-06    9.75162e-05    1.23658e-05    9.16954e-07
   10.06    5.08661e-06    9.57844e-05    1.21382e-05    8.83211e-07
   10.07    4.99547e-06    9.40834e-05    1.19149e-05    8.50709e-07
   10.08    4.90597e-06    9.24126e-05    1.16956e-05    8.19403e-07
   10.09    4.81807e-06    9.07715e-05    1.14804e-05    7.89249e-07
    10.1    4.73174e-06    8.91596e-05    1.12692e-05    7.60205e-07
   10.11    4.64696e-06    8.75762e-05    1.10618e-05     7.3223e-07
   10.12     4.5637e-06     8.6021e-05    1.08583e-05    7.05284e-07
   10.13    4.48193e-06    8.44934e-05    1.06585e-05     6.7933e-07
   10.14    4.40163e-06    8.29929e-05    1.04623e-05    6.54331e-07
   10.15    4.32277e-06    8.15191e-05    1.02698e-05    6.30252e-07
   10.16    4.24532e-06    8.00714e-05    1.00809e-05    6.07059e-07
   10.17    4.16925e-06    7.86495e-05    9.89536e-06     5.8472e-07
   10.18    4.09455e-06    7.72528e-05    9.71328e-06    5.63202e-07
   10.19    4.02119e-06    7.58809e-05    9.53455e-06    5.42477e-07
    10.2    3.94914e-06    7.45334e-05     9.3591e-06    5.22514e-07
   10.21    3.87839e-06    7.32097e-05    9.18689e-06    5.03285e-07
   10.22     3.8089e-06    7.19097e-05    9.01784e-06    4.84765e-07
   10.23    3.74066e-06    7.06326e-05    8.85191e-06    4.66925e-07
   10.24    3.67363e-06    6.93783e-05    8.68902e-06    4.49743e-07
   10.25    3.60781e-06    6.81463e-05    8.52914e-06    4.33192e-07
   10.26    3.54317e-06    6.69361e-05    8.37219e-06    4.17251e-07
   10.27    3.47969e-06    6.57474e-05    8.21814e-06    4.01897e-07
   10.28    3.41734e-06    6.45798e-05    8.06692e-06    3.87107e-07
   10.29    3.35612e-06     6.3433e-05    7.91848e-06    3.72862e-07
    10.3    3.29598e-06    6.23065e-05    7.77277e-06     3.5914e-07
   10.31    3.23693e-06       6.12e-05    7.62975e-06    3.45924e-07
   10.32    3.17893e-06    6.01132e-05    7.48936e-06    3.33194e-07
   10.33    3.12198e-06    5.90457e-05    7.35154e-06    3.20933e-07
   10.34    3.06604e-06    5.79971e-05    7.21627e-06    3.09123e-07
   10.35    3.01111e-06    5.69672e-05    7.08349e-06    2.97747e-07
   10.36    2.95716e-06    5.59555e-05    6.95314e-06     2.8679e-07
   10.37    2.90417e-06    5.49618e-05     6.8252e-06    2.76236e-07
   10.38    2.85214e-06    5.39858e-05    6.69961e-06    2.66071e-07
   10.39    2.80104e-06    5.30271e-05    6.57633e-06     2.5628e-07
    10.4    2.75085e-06    5.20854e-05    6.45532e-06    2.46849e-07
   10.41    2.70157e-06    5.11604e-05    6.33654e-06    2.37765e-07
   10.42    2.65316e-06    5.02519e-05    6.21994e-06    2.29015e-07
   10.43    2.60563e-06    4.93595e-05    6.10549e-06    2.20587e-07
   10.44    2.55894e-06     4.8483e-05    5.99314e-06     2.1247e-07
   10.45    2.51309e-06     4.7622e-05    5.88286e-06    2.04651e-07
   10.46    2.46807e-06    4.67763e-05    5.77461e-06     1.9712e-07
   10.47    2.42384e-06    4.59456e-05    5.66836e-06    1.89866e-07
   10.48    2.38042e-06    4.51297e-05    5.56405e-06    1.82879e-07
   10.49    2.33777e-06    4.43282e-05    5.46167e-06    1.76149e-07
    10.5    2.29588e-06     4.3541e-05    5.36117e-06    1.69667e-07
   10.51    2.25475e-06    4.27678e-05    5.26252e-06    1.63423e-07
   10.52    2.21435e-06    4.20083e-05    5.16569e-06    1.57409e-07
   10.53    2.17467e-06    4.12623e-05    5.07063e-06    1.51617e-07
   10.54    2.13571e-06    4.05296e-05    4.97733e-06    1.46037e-07
   10.55    2.09744e-06    3.98098e-05    4.88574e-06    1.40663e-07
   10.56    2.05986e-06    3.91028e-05    4.79584e-06    1.35487e-07
   10.57    2.02296e-06    3.84084e-05    4.70759e-06    1.30501e-07
   10.58    1.98671e-06    3.77264e-05    4.62097e-06    1.25699e-07
   10.59    1.95112e-06    3.70564e-05    4.53594e-06    1.21073e-07
    10.6    1.91616e-06    3.63983e-05    4.45248e-06    1.16618e-07
   10.61    1.88183e-06    3.57519e-05    4.37055e-06    1.12326e-07
   10.62    1.84811e-06     3.5117e-05    4.29013e-06    1.08193e-07
   10.63      1.815e-06    3.44934e-05    4.21118e-06    1.04211e-07
   10.64    1.78248e-06    3.38809e-05    4.13369e-06    1.00376e-07
   10.65    1.75054e-06    3.32792e-05    4.05763e-06    9.66824e-08
   10.66    1.71918e-06    3.26882e-05    3.98297e-06    9.31245e-08
   10.67    1.68838e-06    3.21077e-05    3.90968e-06    8.96976e-08
   10.68    1.65813e-06    3.15375e-05    3.83774e-06    8.63968e-08
   10.69    1.62842e-06    3.09775e-05    3.76712e-06    8.32174e-08
    10.7    1.59924e-06    3.04274e-05     3.6978e-06     8.0155e-08
   10.71    1.57059e-06     2.9887e-05    3.62976e-06    7.72054e-08
   10.72    1.54245e-06    2.93563e-05    3.56297e-06    7.43642e-08
   10.73    1.51481e-06    2.88349e-05    3.49741e-06    7.16277e-08
   10.74    1.48767e-06    2.83229e-05    3.43305e-06    6.89918e-08
   10.75    1.46102e-06    2.78199e-05    3.36988e-06    6.64529e-08
   10.76    1.43484e-06    2.73259e-05    3.30787e-06    6.40075e-08
   10.77    1.40913e-06    2.68406e-05      3.247e-06     6.1652e-08
   10.78    1.38388e-06    2.63639e-05    3.18726e-06    5.93833e-08
   10.79    1.35909e-06    2.58958e-05    3.12861e-06     5.7198e-08
    10.8    1.33474e-06    2.54359e-05    3.07104e-06    5.50931e-08
   10.81    1.31082e-06    2.49842e-05    3.01453e-06    5.30657e-08
   10.82    1.28734e-06    2.45405e-05    2.95906e-06    5.11129e-08
   10.83    1.26427e-06    2.41047e-05    2.90461e-06     4.9232e-08
   10.84    1.24162e-06    2.36766e-05    2.85116e-06    4.74203e-08
   10.85    1.21937e-06    2.32562e-05     2.7987e-06    4.56752e-08
   10.86    1.19753e-06    2.28432e-05     2.7472e-06    4.39944e-08
   10.87    1.17607e-06    2.24375e-05    2.69665e-06    4.23754e-08
   10.88      1.155e-06    2.20391e-05    2.64703e-06     4.0816e-08
   10.89     1.1343e-06    2.16477e-05    2.59832e-06     3.9314e-08
    10.9    1.11398e-06    2.12632e-05    2.55051e-06    3.78673e-08
   10.91    1.09402e-06    2.08856e-05    2.50358e-06    3.64738e-08
   10.92    1.07442e-06    2.05147e-05    2.45751e-06    3.51316e-08
   10.93    1.05517e-06    2.01504e-05    2.41229e-06    3.38387e-08
   10.94    1.03627e-06    1.97926e-05     2.3679e-06    3.25935e-08
   10.95     1.0177e-06    1.94411e-05    2.32433e-06    3.13941e-08
   10.96    9.99464e-07    1.90959e-05    2.28156e-06    3.02388e-08
   10.97    9.81557e-07    1.87567e-05    2.23958e-06     2.9126e-08
   10.98     9.6397e-07    1.84237e-05    2.19837e-06    2.80542e-08
   10.99    9.46699e-07    1.80965e-05    2.15792e-06    2.70218e-08
      11    9.29737e-07    1.77751e-05    2.11821e-06    2.60274e-08
   11.01    9.13079e-07    1.74594e-05    2.07923e-06    2.50696e-08
   11.02    8.96719e-07    1.71494e-05    2.04097e-06    2.41471e-08
   11.03    8.80653e-07    1.68448e-05    2.00342e-06    2.32584e-08
   11.04    8.64874e-07    1.65457e-05    1.96655e-06    2.24025e-08
   11.05    8.49378e-07    1.62519e-05    1.93037e-06    2.15781e-08
   11.06     8.3416e-07    1.59633e-05    1.89485e-06    2.07841e-08
   11.07    8.19215e-07    1.56798e-05    1.85998e-06    2.00192e-08
   11.08    8.04537e-07    1.54013e-05    1.82576e-06    1.92825e-08
   11.09    7.90122e-07    1.51278e-05    1.79216e-06    1.85729e-08
    11.1    7.75965e-07    1.48592e-05    1.75918e-06    1.78895e-08
