# Fission Isotope Spectra
#  U235, Pu239, Pu241: Interpolation of reported ILL spectra
#  U238: Interpolation of Vogel's spectra
#
# The columns have the following definitions:
#   Enu: Antineutrino energy [MeV]
#   dNdE_XXX: Antineutrino spectrum [antineutrinos MeV^-1 fission^-1]
#    Enu      dNdE_U235      dNdE_U238     dNdE_Pu239     dNdE_Pu241
    6.75          0.015      0.0234115        0.00694         0.0101
    6.76      0.0147875      0.0231353     0.00683148     0.00994318
    6.77       0.014578      0.0228623     0.00672466      0.0097888
    6.78      0.0143715      0.0225925     0.00661951     0.00963681
    6.79      0.0141679      0.0223259       0.006516     0.00948718
     6.8      0.0139672      0.0220625     0.00641412     0.00933988
    6.81      0.0137694      0.0218021     0.00631382     0.00919486
    6.82      0.0135743      0.0215448     0.00621509      0.0090521
    6.83       0.013382      0.0212906     0.00611791     0.00891155
    6.84      0.0131925      0.0210394     0.00602225     0.00877318
    6.85      0.0130056      0.0207911     0.00592808     0.00863696
    6.86      0.0128214      0.0205458     0.00583538     0.00850286
    6.87      0.0126397      0.0203033     0.00574414     0.00837084
    6.88      0.0124607      0.0200637     0.00565432     0.00824087
    6.89      0.0122842       0.019827     0.00556591     0.00811292
     6.9      0.0121102       0.019593     0.00547887     0.00798695
    6.91      0.0119386      0.0193618      0.0053932     0.00786294
    6.92      0.0117695      0.0191334     0.00530887     0.00774085
    6.93      0.0116028      0.0189076     0.00522586     0.00762067
    6.94      0.0114384      0.0186845     0.00514414     0.00750234
    6.95      0.0112764       0.018464     0.00506371     0.00738586
    6.96      0.0111166      0.0182461     0.00498453     0.00727118
    6.97      0.0109592      0.0180308     0.00490659     0.00715828
    6.98      0.0108039       0.017818     0.00482986     0.00704714
    6.99      0.0106509      0.0176078     0.00475434     0.00693772
       7         0.0105         0.0174        0.00468        0.00683
    7.01      0.0103118      0.0171834     0.00460053     0.00669264
    7.02      0.0101269      0.0169694     0.00452241     0.00655805
    7.03     0.00994534      0.0167581     0.00444562     0.00642616
    7.04     0.00976705      0.0165495     0.00437013     0.00629692
    7.05     0.00959195      0.0163434     0.00429592     0.00617028
    7.06     0.00941999      0.0161399     0.00422298     0.00604619
    7.07     0.00925111       0.015939     0.00415127     0.00592459
    7.08     0.00908526      0.0157405     0.00408078     0.00580544
    7.09     0.00892238      0.0155445     0.00401149     0.00568869
     7.1     0.00876242       0.015351     0.00394337     0.00557428
    7.11     0.00860533      0.0151598     0.00387641     0.00546218
    7.12     0.00845106      0.0149711     0.00381059     0.00535233
    7.13     0.00829955      0.0147847     0.00374588     0.00524469
    7.14     0.00815076      0.0146006     0.00368227     0.00513921
    7.15     0.00800464      0.0144188     0.00361975     0.00503586
    7.16     0.00786113      0.0142393     0.00355828     0.00493458
    7.17      0.0077202       0.014062     0.00349786     0.00483534
    7.18      0.0075818      0.0138869     0.00343847      0.0047381
    7.19     0.00744587       0.013714     0.00338008     0.00464281
     7.2     0.00731238      0.0135432     0.00332268     0.00454944
    7.21     0.00718129      0.0133746     0.00326626     0.00445794
    7.22     0.00705255      0.0132081      0.0032108     0.00436829
    7.23     0.00692611      0.0130436     0.00315628     0.00428044
    7.24     0.00680194      0.0128812     0.00310268     0.00419435
    7.25        0.00668      0.0127208        0.00305        0.00411
    7.26     0.00656272      0.0125625     0.00298634     0.00403164
    7.27     0.00644749       0.012406       0.002924     0.00395477
    7.28     0.00633429      0.0122516     0.00286297     0.00387937
    7.29     0.00622308       0.012099     0.00280321      0.0038054
     7.3     0.00611382      0.0119484      0.0027447     0.00373285
    7.31     0.00600648      0.0117996     0.00268741     0.00366168
    7.32     0.00590102      0.0116527     0.00263131     0.00359186
    7.33     0.00579741      0.0115076     0.00257639     0.00352338
    7.34     0.00569563      0.0113643     0.00252261      0.0034562
    7.35     0.00559563      0.0112228     0.00246995      0.0033903
    7.36     0.00549738      0.0110831      0.0024184     0.00332566
    7.37     0.00540086      0.0109451     0.00236792     0.00326226
    7.38     0.00530604      0.0108088     0.00231849     0.00320006
    7.39     0.00521288      0.0106743      0.0022701     0.00313904
     7.4     0.00512136      0.0105413     0.00222271     0.00307919
    7.41     0.00503144      0.0104101     0.00217632     0.00302048
    7.42      0.0049431      0.0102805     0.00213089      0.0029629
    7.43     0.00485631      0.0101525     0.00208641      0.0029064
    7.44     0.00477105      0.0100261     0.00204286     0.00285099
    7.45     0.00468728     0.00990124     0.00200022     0.00279663
    7.46     0.00460499     0.00977796     0.00195847     0.00274331
    7.47     0.00452414     0.00965621     0.00191759     0.00269101
    7.48      0.0044447     0.00953599     0.00187756      0.0026397
    7.49     0.00436667     0.00941725     0.00183837     0.00258937
     7.5        0.00429         0.0093         0.0018        0.00254
    7.51     0.00421065     0.00917393     0.00174921     0.00249285
    7.52     0.00413277     0.00904956     0.00169984     0.00244658
    7.53     0.00405632     0.00892688     0.00165188     0.00240116
    7.54      0.0039813     0.00880587     0.00160526     0.00235659
    7.55     0.00390766     0.00868649     0.00155996     0.00231284
    7.56     0.00383538     0.00856874     0.00151594     0.00226991
    7.57     0.00376444     0.00845258     0.00147316     0.00222778
    7.58     0.00369481     0.00833799     0.00143159     0.00218642
    7.59     0.00362646     0.00822496      0.0013912     0.00214584
     7.6     0.00355939     0.00811346     0.00135194       0.002106
    7.61     0.00349355     0.00800347     0.00131379     0.00206691
    7.62     0.00342893     0.00789497     0.00127671     0.00202854
    7.63     0.00336551     0.00778794     0.00124069     0.00199089
    7.64     0.00330326     0.00768237     0.00120567     0.00195393
    7.65     0.00324216     0.00757822     0.00117165     0.00191766
    7.66     0.00318219     0.00747549     0.00113859     0.00188206
    7.67     0.00312333     0.00737415     0.00110646     0.00184713
    7.68     0.00306556     0.00727418     0.00107524     0.00181284
    7.69     0.00300886     0.00717557     0.00104489     0.00177919
     7.7      0.0029532      0.0070783     0.00101541     0.00174616
    7.71     0.00289858     0.00698234    0.000986754     0.00171375
    7.72     0.00284496     0.00688769    0.000958909     0.00168194
    7.73     0.00279234     0.00679432     0.00093185     0.00165071
    7.74     0.00274069     0.00670221    0.000905554     0.00162007
    7.75        0.00269     0.00661135        0.00088        0.00159
    7.76      0.0026176     0.00652173    0.000860324     0.00155352
    7.77     0.00254715     0.00643332    0.000841088     0.00151788
    7.78      0.0024786     0.00634611    0.000822283     0.00148305
    7.79     0.00241189     0.00626008    0.000803897     0.00144903
     7.8     0.00234698     0.00617521    0.000785923     0.00141578
    7.81     0.00228382      0.0060915    0.000768351      0.0013833
    7.82     0.00222235     0.00600892    0.000751172     0.00135156
    7.83     0.00216254     0.00592746    0.000734376     0.00132055
    7.84     0.00210434     0.00584711    0.000717956     0.00129025
    7.85      0.0020477     0.00576784    0.000701904     0.00126065
    7.86     0.00199259     0.00568965     0.00068621     0.00123173
    7.87     0.00193896     0.00561252    0.000670867     0.00120347
    7.88     0.00188678     0.00553644    0.000655867     0.00117585
    7.89       0.001836     0.00546138    0.000641203     0.00114888
     7.9     0.00178659     0.00538735    0.000626867     0.00112252
    7.91      0.0017385     0.00531431    0.000612851     0.00109676
    7.92     0.00169171     0.00524227    0.000599148      0.0010716
    7.93     0.00164619     0.00517121    0.000585752     0.00104701
    7.94     0.00160188      0.0051011    0.000572655     0.00102299
    7.95     0.00155877     0.00503195    0.000559851     0.00099952
    7.96     0.00151682     0.00496374    0.000547334    0.000976587
    7.97     0.00147599     0.00489645    0.000535096    0.000954181
    7.98     0.00143627     0.00483007    0.000523132    0.000932289
    7.99     0.00139761     0.00476459    0.000511435    0.000910899
       8        0.00136         0.0047         0.0005        0.00089
    8.01     0.00129669     0.00463629    0.000492917    0.000864956
    8.02     0.00123632     0.00457343    0.000485935    0.000840616
    8.03     0.00117877     0.00451144    0.000479051    0.000816961
    8.04     0.00112389     0.00445028    0.000472265    0.000793972
    8.05     0.00107157     0.00438995    0.000465575     0.00077163
    8.06     0.00102169     0.00433044     0.00045898    0.000749917
    8.07    0.000974124     0.00427173    0.000452478    0.000728815
    8.08    0.000928775     0.00421382    0.000446068    0.000708306
    8.09    0.000885537      0.0041567    0.000439749    0.000688374
     8.1    0.000844313     0.00410035     0.00043352    0.000669004
    8.11    0.000805007     0.00404476    0.000427379    0.000650178
    8.12    0.000767532     0.00398993    0.000421325    0.000631882
    8.13    0.000731801     0.00393584    0.000415356    0.000614102
    8.14    0.000697733     0.00388249    0.000409473    0.000596821
    8.15    0.000665251     0.00382985    0.000403672    0.000580027
    8.16    0.000634281     0.00377794    0.000397954    0.000563705
    8.17    0.000604754     0.00372672    0.000392317    0.000547842
    8.18      0.0005766      0.0036762    0.000386759    0.000532426
    8.19    0.000549758     0.00362637     0.00038128    0.000517444
     8.2    0.000524165      0.0035772    0.000375879    0.000502883
    8.21    0.000499763     0.00352871    0.000370555    0.000488732
    8.22    0.000476498     0.00348087    0.000365306     0.00047498
    8.23    0.000454315     0.00343369    0.000360131    0.000461614
    8.24    0.000433165     0.00338714    0.000355029    0.000448624
    8.25       0.000413     0.00334122        0.00035       0.000436
    8.26    0.000403926     0.00329593     0.00034356    0.000425353
    8.27    0.000395052     0.00325125    0.000337238    0.000414966
    8.28    0.000386372     0.00320717    0.000331032    0.000404833
    8.29    0.000377883     0.00316369    0.000324941    0.000394948
     8.3    0.000369581     0.00312081    0.000318962    0.000385303
    8.31    0.000361461      0.0030785    0.000313093    0.000375895
    8.32     0.00035352     0.00303677    0.000307332    0.000366716
    8.33    0.000345753      0.0029956    0.000301677    0.000357761
    8.34    0.000338156     0.00295499    0.000296125    0.000349024
    8.35    0.000330727     0.00291493    0.000290676    0.000340502
    8.36    0.000323461     0.00287542    0.000285328    0.000332187
    8.37    0.000316354     0.00283644    0.000280078    0.000324075
    8.38    0.000309403     0.00279798    0.000274924    0.000316161
    8.39    0.000302606     0.00276005    0.000269865    0.000308441
     8.4    0.000295957     0.00272264    0.000264899    0.000300909
    8.41    0.000289455     0.00268573    0.000260025    0.000293561
    8.42    0.000283095     0.00264932     0.00025524    0.000286393
    8.43    0.000276876      0.0026134    0.000250544    0.000279399
    8.44    0.000270793     0.00257798    0.000245933    0.000272576
    8.45    0.000264843     0.00254303    0.000241408     0.00026592
    8.46    0.000259024     0.00250855    0.000236966    0.000259427
    8.47    0.000253333     0.00247455    0.000232606    0.000253092
    8.48    0.000247768       0.002441    0.000228325    0.000246912
    8.49    0.000242324     0.00240791    0.000224124    0.000240882
     8.5       0.000237     0.00237527        0.00022       0.000235
    8.51    0.000231303     0.00234307    0.000215952    0.000228766
    8.52    0.000225744     0.00231131    0.000211978    0.000222698
    8.53    0.000220318     0.00227997    0.000208078    0.000216791
    8.54    0.000215022     0.00224906    0.000204249    0.000211041
    8.55    0.000209854     0.00221858     0.00020049    0.000205443
    8.56     0.00020481      0.0021885    0.000196801    0.000199993
    8.57    0.000199887     0.00215883     0.00019318    0.000194688
    8.58    0.000195082     0.00212957    0.000189625    0.000189524
    8.59    0.000190393      0.0021007    0.000186136    0.000184497
     8.6    0.000185817     0.00207222    0.000182711    0.000179603
    8.61     0.00018135     0.00204413    0.000179349    0.000174839
    8.62    0.000176991     0.00201642    0.000176049    0.000170201
    8.63    0.000172737     0.00198908    0.000172809    0.000165686
    8.64    0.000168585     0.00196212    0.000169629    0.000161291
    8.65    0.000164533     0.00193552    0.000166508    0.000157013
    8.66    0.000160578     0.00190928    0.000163444    0.000152848
    8.67    0.000156719      0.0018834    0.000160437    0.000148794
    8.68    0.000152952     0.00185786    0.000157485    0.000144847
    8.69    0.000149275     0.00183268    0.000154587    0.000141005
     8.7    0.000145687     0.00180783    0.000151742    0.000137265
    8.71    0.000142185     0.00178333     0.00014895    0.000133624
    8.72    0.000138768     0.00175915    0.000146209    0.000130079
    8.73    0.000135432      0.0017353    0.000143519    0.000126629
    8.74    0.000132177     0.00171178    0.000140878     0.00012327
    8.75       0.000129     0.00168857    0.000138286        0.00012
    8.76    0.000124765     0.00166568    0.000135741    0.000115584
    8.77     0.00012067      0.0016431    0.000133243    0.000111331
    8.78    0.000116708     0.00162083    0.000130792    0.000107234
    8.79    0.000112877     0.00159886    0.000128385    0.000103288
     8.8    0.000109172     0.00157718    0.000126023    9.94866e-05
    8.81    0.000105588      0.0015558    0.000123704    9.58255e-05
    8.82    0.000102122     0.00153471    0.000121427    9.22992e-05
    8.83    9.87691e-05      0.0015139    0.000119193    8.89026e-05
    8.84    9.55268e-05     0.00149338       0.000117     8.5631e-05
    8.85    9.23909e-05     0.00147314    0.000114847    8.24799e-05
    8.86    8.93579e-05     0.00145317    0.000112734    7.94446e-05
    8.87    8.64245e-05     0.00143347    0.000110659    7.65211e-05
    8.88    8.35874e-05     0.00141403    0.000108623    7.37052e-05
    8.89    8.08434e-05     0.00139487    0.000106624    7.09928e-05
     8.9    7.81895e-05     0.00137596    0.000104662    6.83803e-05
    8.91    7.56228e-05      0.0013573    0.000102736     6.5864e-05
    8.92    7.31403e-05      0.0013389    0.000100846    6.34402e-05
    8.93    7.07393e-05     0.00132075    9.89903e-05    6.11056e-05
    8.94    6.84171e-05     0.00130285    9.71688e-05     5.8857e-05
    8.95    6.61711e-05     0.00128519    9.53808e-05    5.66911e-05
    8.96    6.39989e-05     0.00126776    9.36257e-05    5.46048e-05
    8.97    6.18979e-05     0.00125058    9.19029e-05    5.25954e-05
    8.98     5.9866e-05     0.00123362    9.02118e-05    5.06599e-05
    8.99    5.79007e-05      0.0012169    8.85519e-05    4.87957e-05
       9        5.6e-05      0.0012004    8.69224e-05        4.7e-05
    9.01    5.39458e-05     0.00118413     8.5323e-05    4.52704e-05
    9.02    5.19669e-05     0.00116808     8.3753e-05    4.36045e-05
    9.03    5.00606e-05     0.00115224    8.22119e-05    4.19999e-05
    9.04    4.82243e-05     0.00113662    8.06991e-05    4.04543e-05
    9.05    4.64553e-05     0.00112122    7.92142e-05    3.89656e-05
    9.06    4.47512e-05     0.00110602    7.77566e-05    3.75317e-05
    9.07    4.31096e-05     0.00109102    7.63258e-05    3.61505e-05
    9.08    4.15282e-05     0.00107623    7.49213e-05    3.48202e-05
    9.09    4.00048e-05     0.00106164    7.35427e-05    3.35388e-05
     9.1    3.85374e-05     0.00104725    7.21895e-05    3.23046e-05
    9.11    3.71237e-05     0.00103305    7.08611e-05    3.11158e-05
    9.12    3.57619e-05     0.00101905    6.95572e-05    2.99708e-05
    9.13    3.44501e-05     0.00100523    6.82773e-05    2.88679e-05
    9.14    3.31863e-05    0.000991608    6.70209e-05    2.78055e-05
    9.15     3.1969e-05    0.000978165    6.57877e-05    2.67823e-05
    9.16    3.07963e-05    0.000964905    6.45772e-05    2.57967e-05
    9.17    2.96666e-05    0.000951824    6.33889e-05    2.48474e-05
    9.18    2.85783e-05    0.000938921    6.22225e-05     2.3933e-05
    9.19      2.753e-05    0.000926193    6.10775e-05    2.30523e-05
     9.2    2.65201e-05    0.000913637    5.99537e-05     2.2204e-05
    9.21    2.55473e-05    0.000901251    5.88505e-05    2.13869e-05
    9.22    2.46102e-05    0.000889034    5.77676e-05    2.05999e-05
    9.23    2.37074e-05    0.000876982    5.67046e-05    1.98418e-05
    9.24    2.28377e-05    0.000865093    5.56612e-05    1.91116e-05
    9.25        2.2e-05    0.000853366     5.4637e-05    1.84083e-05
    9.26    2.16058e-05    0.000841797    5.36316e-05    1.77309e-05
    9.27    2.12187e-05    0.000830385    5.26447e-05    1.70784e-05
    9.28    2.08385e-05    0.000819128     5.1676e-05    1.64499e-05
    9.29    2.04652e-05    0.000808024    5.07251e-05    1.58446e-05
     9.3    2.00985e-05     0.00079707    4.97918e-05    1.52615e-05
    9.31    1.97384e-05    0.000786265    4.88756e-05    1.46999e-05
    9.32    1.93847e-05    0.000775606    4.79762e-05     1.4159e-05
    9.33    1.90374e-05    0.000765092    4.70934e-05    1.36379e-05
    9.34    1.86963e-05     0.00075472    4.62268e-05     1.3136e-05
    9.35    1.83614e-05    0.000744489    4.53762e-05    1.26526e-05
    9.36    1.80324e-05    0.000734396    4.45413e-05     1.2187e-05
    9.37    1.77093e-05     0.00072444    4.37217e-05    1.17385e-05
    9.38     1.7392e-05     0.00071462    4.29172e-05    1.13066e-05
    9.39    1.70804e-05    0.000704932    4.21275e-05    1.08905e-05
     9.4    1.67744e-05    0.000695376    4.13523e-05    1.04897e-05
    9.41    1.64738e-05    0.000685949    4.05914e-05    1.01037e-05
    9.42    1.61787e-05     0.00067665    3.98444e-05     9.7319e-06
    9.43    1.58888e-05    0.000667477    3.91113e-05    9.37377e-06
    9.44    1.56041e-05    0.000658429    3.83916e-05    9.02882e-06
    9.45    1.53245e-05    0.000649503    3.76852e-05    8.69657e-06
    9.46      1.505e-05    0.000640698    3.69917e-05    8.37654e-06
    9.47    1.47803e-05    0.000632013     3.6311e-05    8.06828e-06
    9.48    1.45155e-05    0.000623445    3.56429e-05    7.77137e-06
    9.49    1.42554e-05    0.000614993     3.4987e-05    7.48539e-06
     9.5        1.4e-05    0.000606656    3.43432e-05    7.20993e-06
    9.51    1.37492e-05    0.000598432    3.37113e-05    6.94461e-06
    9.52    1.35028e-05     0.00059032     3.3091e-05    6.68905e-06
    9.53    1.32609e-05    0.000582317    3.24821e-05     6.4429e-06
    9.54    1.30233e-05    0.000574423    3.18844e-05     6.2058e-06
    9.55      1.279e-05    0.000566636    3.12977e-05    5.97743e-06
    9.56    1.25608e-05    0.000558954    3.07218e-05    5.75746e-06
    9.57    1.23357e-05    0.000551377    3.01565e-05    5.54559e-06
    9.58    1.21147e-05    0.000543902    2.96016e-05    5.34151e-06
    9.59    1.18977e-05    0.000536529    2.90569e-05    5.14495e-06
     9.6    1.16845e-05    0.000529256    2.85222e-05    4.95562e-06
    9.61    1.14752e-05    0.000522081    2.79974e-05    4.77325e-06
    9.62    1.12696e-05    0.000515003    2.74822e-05     4.5976e-06
    9.63    1.10676e-05    0.000508022    2.69765e-05    4.42841e-06
    9.64    1.08693e-05    0.000501135    2.64801e-05    4.26545e-06
    9.65    1.06746e-05    0.000494341    2.59929e-05    4.10848e-06
    9.66    1.04833e-05     0.00048764    2.55146e-05    3.95729e-06
    9.67    1.02955e-05    0.000481029    2.50451e-05    3.81166e-06
    9.68     1.0111e-05    0.000474508    2.45842e-05    3.67139e-06
    9.69    9.92988e-06    0.000468076    2.41319e-05    3.53629e-06
     9.7    9.75197e-06     0.00046173    2.36878e-05    3.40615e-06
    9.71    9.57724e-06    0.000455471    2.32519e-05    3.28081e-06
    9.72    9.40565e-06    0.000449297    2.28241e-05    3.16008e-06
    9.73    9.23713e-06    0.000443206    2.24041e-05    3.04379e-06
    9.74    9.07163e-06    0.000437198    2.19918e-05    2.93178e-06
    9.75    8.90909e-06    0.000431271    2.15872e-05    2.82389e-06
    9.76    8.74947e-06    0.000425424      2.119e-05    2.71997e-06
    9.77     8.5927e-06    0.000419657       2.08e-05    2.61988e-06
    9.78    8.43875e-06    0.000413968    2.04173e-05    2.52347e-06
    9.79    8.28755e-06    0.000408356    2.00416e-05     2.4306e-06
     9.8    8.13906e-06     0.00040282    1.96728e-05    2.34116e-06
    9.81    7.99324e-06     0.00039736    1.93108e-05    2.25501e-06
    9.82    7.85002e-06    0.000391973    1.89555e-05    2.17202e-06
    9.83    7.70937e-06    0.000386659    1.86067e-05    2.09209e-06
    9.84    7.57125e-06    0.000381418    1.82643e-05     2.0151e-06
    9.85    7.43559e-06    0.000376247    1.79282e-05    1.94095e-06
    9.86    7.30237e-06    0.000371146    1.75983e-05    1.86952e-06
    9.87    7.17153e-06    0.000366115    1.72745e-05    1.80073e-06
    9.88    7.04304e-06    0.000361152    1.69567e-05    1.73446e-06
    9.89    6.91685e-06    0.000356256    1.66446e-05    1.67063e-06
     9.9    6.79292e-06    0.000351427    1.63384e-05    1.60915e-06
    9.91    6.67121e-06    0.000346662    1.60377e-05    1.54994e-06
    9.92    6.55169e-06    0.000341963    1.57426e-05     1.4929e-06
    9.93     6.4343e-06    0.000337327    1.54529e-05    1.43796e-06
    9.94    6.31902e-06    0.000332754    1.51686e-05    1.38505e-06
    9.95     6.2058e-06    0.000328243    1.48895e-05    1.33408e-06
    9.96    6.09461e-06    0.000323794    1.46155e-05    1.28498e-06
    9.97    5.98541e-06    0.000319404    1.43466e-05     1.2377e-06
    9.98    5.87817e-06    0.000315074    1.40826e-05    1.19215e-06
    9.99    5.77285e-06    0.000310803    1.38234e-05    1.14828e-06
      10    5.66942e-06     0.00030659    1.35691e-05    1.10602e-06
   10.01    5.56784e-06    0.000302433    1.33194e-05    1.06532e-06
   10.02    5.46808e-06    0.000298334    1.30743e-05    1.02612e-06
   10.03    5.37011e-06    0.000294289    1.28337e-05    9.88358e-07
   10.04     5.2739e-06      0.0002903    1.25976e-05    9.51987e-07
   10.05     5.1794e-06    0.000286364    1.23658e-05    9.16954e-07
   10.06    5.08661e-06    0.000282482    1.21382e-05    8.83211e-07
   10.07    4.99547e-06    0.000278653    1.19149e-05    8.50709e-07
   10.08    4.90597e-06    0.000274875    1.16956e-05    8.19403e-07
   10.09    4.81807e-06    0.000271149    1.14804e-05    7.89249e-07
    10.1    4.73174e-06    0.000267473    1.12692e-05    7.60205e-07
   10.11    4.64696e-06    0.000263847    1.10618e-05     7.3223e-07
   10.12     4.5637e-06    0.000260271    1.08583e-05    7.05284e-07
   10.13    4.48193e-06    0.000256742    1.06585e-05     6.7933e-07
   10.14    4.40163e-06    0.000253262    1.04623e-05    6.54331e-07
   10.15    4.32277e-06    0.000249828    1.02698e-05    6.30252e-07
   10.16    4.24532e-06    0.000246442    1.00809e-05    6.07059e-07
   10.17    4.16925e-06    0.000243101    9.89536e-06     5.8472e-07
   10.18    4.09455e-06    0.000239805    9.71328e-06    5.63202e-07
   10.19    4.02119e-06    0.000236554    9.53455e-06    5.42477e-07
    10.2    3.94914e-06    0.000233348     9.3591e-06    5.22514e-07
   10.21    3.87839e-06    0.000230184    9.18689e-06    5.03285e-07
   10.22     3.8089e-06    0.000227064    9.01784e-06    4.84765e-07
   10.23    3.74066e-06    0.000223986    8.85191e-06    4.66925e-07
   10.24    3.67363e-06    0.000220949    8.68902e-06    4.49743e-07
   10.25    3.60781e-06    0.000217954    8.52914e-06    4.33192e-07
   10.26    3.54317e-06    0.000214999    8.37219e-06    4.17251e-07
   10.27    3.47969e-06    0.000212085    8.21814e-06    4.01897e-07
   10.28    3.41734e-06     0.00020921    8.06692e-06    3.87107e-07
   10.29    3.35612e-06    0.000206374    7.91848e-06    3.72862e-07
    10.3    3.29598e-06    0.000203576    7.77277e-06     3.5914e-07
   10.31    3.23693e-06    0.000200816    7.62975e-06    3.45924e-07
   10.32    3.17893e-06    0.000198094    7.48936e-06    3.33194e-07
   10.33    3.12198e-06    0.000195408    7.35154e-06    3.20933e-07
   10.34    3.06604e-06    0.000192759    7.21627e-06    3.09123e-07
   10.35    3.01111e-06    0.000190146    7.08349e-06    2.97747e-07
   10.36    2.95716e-06    0.000187569    6.95314e-06     2.8679e-07
   10.37    2.90417e-06    0.000185026     6.8252e-06    2.76236e-07
   10.38    2.85214e-06    0.000182518    6.69961e-06    2.66071e-07
   10.39    2.80104e-06    0.000180043    6.57633e-06     2.5628e-07
    10.4    2.75085e-06    0.000177603    6.45532e-06    2.46849e-07
   10.41    2.70157e-06    0.000175195    6.33654e-06    2.37765e-07
   10.42    2.65316e-06     0.00017282    6.21994e-06    2.29015e-07
   10.43    2.60563e-06    0.000170477    6.10549e-06    2.20587e-07
   10.44    2.55894e-06    0.000168166    5.99314e-06     2.1247e-07
   10.45    2.51309e-06    0.000165886    5.88286e-06    2.04651e-07
   10.46    2.46807e-06    0.000163638    5.77461e-06     1.9712e-07
   10.47    2.42384e-06    0.000161419    5.66836e-06    1.89866e-07
   10.48    2.38042e-06    0.000159231    5.56405e-06    1.82879e-07
   10.49    2.33777e-06    0.000157072    5.46167e-06    1.76149e-07
    10.5    2.29588e-06    0.000154943    5.36117e-06    1.69667e-07
   10.51    2.25475e-06    0.000152843    5.26252e-06    1.63423e-07
   10.52    2.21435e-06    0.000150771    5.16569e-06    1.57409e-07
   10.53    2.17467e-06    0.000148727    5.07063e-06    1.51617e-07
   10.54    2.13571e-06    0.000146711    4.97733e-06    1.46037e-07
   10.55    2.09744e-06    0.000144722    4.88574e-06    1.40663e-07
   10.56    2.05986e-06     0.00014276    4.79584e-06    1.35487e-07
   10.57    2.02296e-06    0.000140825    4.70759e-06    1.30501e-07
   10.58    1.98671e-06    0.000138916    4.62097e-06    1.25699e-07
   10.59    1.95112e-06    0.000137032    4.53594e-06    1.21073e-07
    10.6    1.91616e-06    0.000135175    4.45248e-06    1.16618e-07
   10.61    1.88183e-06    0.000133342    4.37055e-06    1.12326e-07
   10.62    1.84811e-06    0.000131535    4.29013e-06    1.08193e-07
   10.63      1.815e-06    0.000129751    4.21118e-06    1.04211e-07
   10.64    1.78248e-06    0.000127993    4.13369e-06    1.00376e-07
   10.65    1.75054e-06    0.000126257    4.05763e-06    9.66824e-08
   10.66    1.71918e-06    0.000124546    3.98297e-06    9.31245e-08
   10.67    1.68838e-06    0.000122857    3.90968e-06    8.96976e-08
   10.68    1.65813e-06    0.000121192    3.83774e-06    8.63968e-08
   10.69    1.62842e-06    0.000119549    3.76712e-06    8.32174e-08
    10.7    1.59924e-06    0.000117928     3.6978e-06     8.0155e-08
   10.71    1.57059e-06     0.00011633    3.62976e-06    7.72054e-08
   10.72    1.54245e-06    0.000114753    3.56297e-06    7.43642e-08
   10.73    1.51481e-06    0.000113197    3.49741e-06    7.16277e-08
   10.74    1.48767e-06    0.000111663    3.43305e-06    6.89918e-08
   10.75    1.46102e-06    0.000110149    3.36988e-06    6.64529e-08
   10.76    1.43484e-06    0.000108656    3.30787e-06    6.40075e-08
   10.77    1.40913e-06    0.000107183      3.247e-06     6.1652e-08
   10.78    1.38388e-06     0.00010573    3.18726e-06    5.93833e-08
   10.79    1.35909e-06    0.000104296    3.12861e-06     5.7198e-08
    10.8    1.33474e-06    0.000102882    3.07104e-06    5.50931e-08
   10.81    1.31082e-06    0.000101488    3.01453e-06    5.30657e-08
   10.82    1.28734e-06    0.000100112    2.95906e-06    5.11129e-08
   10.83    1.26427e-06    9.87548e-05    2.90461e-06     4.9232e-08
   10.84    1.24162e-06    9.74161e-05    2.85116e-06    4.74203e-08
   10.85    1.21937e-06    9.60955e-05     2.7987e-06    4.56752e-08
   10.86    1.19753e-06    9.47928e-05     2.7472e-06    4.39944e-08
   10.87    1.17607e-06    9.35077e-05    2.69665e-06    4.23754e-08
   10.88      1.155e-06    9.22401e-05    2.64703e-06     4.0816e-08
   10.89     1.1343e-06    9.09897e-05    2.59832e-06     3.9314e-08
    10.9    1.11398e-06    8.97562e-05    2.55051e-06    3.78673e-08
   10.91    1.09402e-06    8.85394e-05    2.50358e-06    3.64738e-08
   10.92    1.07442e-06    8.73391e-05    2.45751e-06    3.51316e-08
   10.93    1.05517e-06    8.61551e-05    2.41229e-06    3.38387e-08
   10.94    1.03627e-06    8.49872e-05     2.3679e-06    3.25935e-08
   10.95     1.0177e-06    8.38351e-05    2.32433e-06    3.13941e-08
   10.96    9.99464e-07    8.26986e-05    2.28156e-06    3.02388e-08
   10.97    9.81557e-07    8.15775e-05    2.23958e-06     2.9126e-08
   10.98     9.6397e-07    8.04716e-05    2.19837e-06    2.80542e-08
   10.99    9.46699e-07    7.93807e-05    2.15792e-06    2.70218e-08
      11    9.29737e-07    7.83046e-05    2.11821e-06    2.60274e-08
   11.01    9.13079e-07    7.72431e-05    2.07923e-06    2.50696e-08
   11.02    8.96719e-07     7.6196e-05    2.04097e-06    2.41471e-08
   11.03    8.80653e-07     7.5163e-05    2.00342e-06    2.32584e-08
   11.04    8.64874e-07    7.41441e-05    1.96655e-06    2.24025e-08
   11.05    8.49378e-07     7.3139e-05    1.93037e-06    2.15781e-08
