# Fission Isotope Spectra
#  U235, Pu239, Pu241: Log-linear Interpolation of reported Huber spectra
#  U238: Log-linear Interpolation of Muller spectra 
#    
# The columns have the following definitions:
#   Enu: Antineutrino energy [MeV]
#   dNdE_XXX: Antineutrino spectrum [antineutrinos MeV^-1 fission^-1]
#    Enu      dNdE_U235      dNdE_U238     dNdE_Pu239     dNdE_Pu241
    6.99      0.0115585      0.0197584     0.00506332     0.00785646
       7         0.0114         0.0195        0.00498        0.00775
    7.01      0.0111905      0.0192038     0.00489631     0.00758127
    7.02      0.0109848      0.0189121     0.00481403     0.00741621
    7.03       0.010783      0.0186248     0.00473312     0.00725475
    7.04      0.0105848      0.0183419     0.00465358      0.0070968
    7.05      0.0103903      0.0180633     0.00457538     0.00694229
    7.06      0.0101993       0.017789     0.00449849     0.00679115
    7.07      0.0100119      0.0175188     0.00442289     0.00664329
    7.08     0.00982792      0.0172527     0.00434856     0.00649866
    7.09      0.0096473      0.0169906     0.00427548     0.00635717
     7.1     0.00947001      0.0167325     0.00420363     0.00621876
    7.11     0.00929598      0.0164784     0.00413299     0.00608337
    7.12     0.00912514      0.0162281     0.00406353     0.00595093
    7.13     0.00895745      0.0159816     0.00399524     0.00582136
    7.14     0.00879283      0.0157388      0.0039281     0.00569462
    7.15     0.00863124      0.0154998     0.00386209     0.00557064
    7.16     0.00847263      0.0152643     0.00379719     0.00544936
    7.17     0.00831692      0.0150325     0.00373337     0.00533072
    7.18     0.00816408      0.0148041     0.00367063     0.00521466
    7.19     0.00801404      0.0145793     0.00360895     0.00510113
     7.2     0.00786677      0.0143578      0.0035483     0.00499007
    7.21      0.0077222      0.0141397     0.00348867     0.00488142
    7.22     0.00758028      0.0139249     0.00343004     0.00477515
    7.23     0.00744098      0.0137134      0.0033724     0.00467118
    7.24     0.00730423      0.0135051     0.00331572     0.00456949
    7.25        0.00717         0.0133        0.00326        0.00447
    7.26     0.00704627      0.0130731     0.00319367      0.0043933
    7.27     0.00692467        0.01285     0.00312869     0.00431792
    7.28     0.00680517      0.0126308     0.00306504     0.00424383
    7.29     0.00668773      0.0124153     0.00300267     0.00417102
     7.3     0.00657232      0.0122035     0.00294158     0.00409945
    7.31      0.0064589      0.0119953     0.00288173     0.00402911
    7.32     0.00634744      0.0117906      0.0028231     0.00395998
    7.33     0.00623791      0.0115895     0.00276566     0.00389203
    7.34     0.00613026      0.0113918     0.00270939     0.00382525
    7.35     0.00602447      0.0111974     0.00265427     0.00375962
    7.36      0.0059205      0.0110064     0.00260026     0.00369511
    7.37     0.00581833      0.0108186     0.00254736     0.00363171
    7.38     0.00571793       0.010634     0.00249553     0.00356939
    7.39     0.00561925      0.0104526     0.00244475     0.00350815
     7.4     0.00552228      0.0102743     0.00239501     0.00344796
    7.41     0.00542698       0.010099     0.00234628      0.0033888
    7.42     0.00533333     0.00992667     0.00229855     0.00333065
    7.43     0.00524129     0.00975731     0.00225178      0.0032735
    7.44     0.00515084     0.00959084     0.00220596     0.00321734
    7.45     0.00506195     0.00942721     0.00216108     0.00316213
    7.46      0.0049746     0.00926637     0.00211711     0.00310787
    7.47     0.00488875     0.00910828     0.00207404     0.00305455
    7.48     0.00480439     0.00895288     0.00203184     0.00300214
    7.49     0.00472148     0.00880014      0.0019905     0.00295063
     7.5        0.00464        0.00865        0.00195         0.0029
    7.51     0.00455793     0.00852492     0.00188603     0.00284393
    7.52     0.00447731     0.00840165     0.00182416     0.00278894
    7.53     0.00439812     0.00828017     0.00176432     0.00273502
    7.54     0.00432032     0.00816044     0.00170644     0.00268214
    7.55     0.00424391     0.00804244     0.00165046     0.00263028
    7.56     0.00416884     0.00792615     0.00159631     0.00257943
    7.57      0.0040951     0.00781154     0.00154395     0.00252956
    7.58     0.00402267     0.00769858      0.0014933     0.00248065
    7.59     0.00395152     0.00758726     0.00144431     0.00243269
     7.6     0.00388162     0.00747755     0.00139693     0.00238565
    7.61     0.00381297     0.00736943      0.0013511     0.00233952
    7.62     0.00374552     0.00726287     0.00130678     0.00229429
    7.63     0.00367927     0.00715785     0.00126391     0.00224993
    7.64     0.00361419     0.00705435     0.00122245     0.00220643
    7.65     0.00355027     0.00695234     0.00118234     0.00216377
    7.66     0.00348747     0.00685181     0.00114356     0.00212194
    7.67     0.00342579     0.00675274     0.00110604     0.00208091
    7.68     0.00336519     0.00665509     0.00106976     0.00204067
    7.69     0.00330567     0.00655886     0.00103466     0.00200122
     7.7      0.0032472     0.00646402     0.00100072     0.00196253
    7.71     0.00318976     0.00637055    0.000967894     0.00192458
    7.72     0.00313334     0.00627844    0.000936142     0.00188737
    7.73     0.00307792     0.00618765    0.000905431     0.00185088
    7.74     0.00302348     0.00609818    0.000875728     0.00181509
    7.75        0.00297        0.00601       0.000847        0.00178
    7.76     0.00289886     0.00590327    0.000834668     0.00174347
    7.77     0.00282942     0.00579844    0.000822515      0.0017077
    7.78     0.00276164     0.00569547    0.000810539     0.00167265
    7.79     0.00269549     0.00559432    0.000798738     0.00163833
     7.8     0.00263092     0.00549498    0.000787108     0.00160471
    7.81      0.0025679     0.00539739    0.000775648     0.00157178
    7.82     0.00250639     0.00530154    0.000764354     0.00153953
    7.83     0.00244635      0.0052074    0.000753225     0.00150794
    7.84     0.00238775     0.00511492    0.000742258     0.00147699
    7.85     0.00233056     0.00502409    0.000731451     0.00144669
    7.86     0.00227473     0.00493487    0.000720801       0.001417
    7.87     0.00222024     0.00484723    0.000710306     0.00138792
    7.88     0.00216706     0.00476115    0.000699964     0.00135944
    7.89     0.00211515      0.0046766    0.000689773     0.00133155
     7.9     0.00206448     0.00459355     0.00067973     0.00130422
    7.91     0.00201503     0.00451198    0.000669833     0.00127746
    7.92     0.00196676     0.00443185     0.00066008     0.00125125
    7.93     0.00191965     0.00435315    0.000650469     0.00122557
    7.94     0.00187367     0.00427584    0.000640998     0.00120042
    7.95     0.00182879     0.00419991    0.000631666     0.00117579
    7.96     0.00178498     0.00412532    0.000622468     0.00115166
    7.97     0.00174222     0.00405207    0.000613405     0.00112803
    7.98     0.00170049     0.00398011    0.000604474     0.00110488
    7.99     0.00165976     0.00390943    0.000595673     0.00108221
       8        0.00162        0.00384       0.000587        0.00106
    8.01     0.00158119     0.00377181    0.000578453     0.00103825
    8.02     0.00154332     0.00370483    0.000570031     0.00101694
    8.03     0.00150635     0.00363903    0.000561731    0.000996075
    8.04     0.00147027     0.00357441    0.000553553    0.000975636
    8.05     0.00143505     0.00351093    0.000545493    0.000955615
    8.06     0.00140067     0.00344858     0.00053755    0.000936006
    8.07     0.00136712     0.00338734    0.000529724    0.000916799
    8.08     0.00133437     0.00332719    0.000522011    0.000897986
    8.09     0.00130241      0.0032681     0.00051441    0.000879559
     8.1     0.00127121     0.00321007    0.000506921     0.00086151
    8.11     0.00124076     0.00315306     0.00049954    0.000843831
    8.12     0.00121104     0.00309707    0.000492267    0.000826516
    8.13     0.00118203     0.00304207    0.000485099    0.000809555
    8.14     0.00115372     0.00298804    0.000478036    0.000792943
    8.15     0.00112608     0.00293498    0.000471076    0.000776672
    8.16     0.00109911     0.00288286    0.000464217    0.000760734
    8.17     0.00107278     0.00283166    0.000457458    0.000745123
    8.18     0.00104708     0.00278138    0.000450797    0.000729833
    8.19       0.001022     0.00273199    0.000444234    0.000714857
     8.2    0.000997521     0.00268347    0.000437766    0.000700188
    8.21    0.000973626     0.00263581    0.000431392     0.00068582
    8.22    0.000950304     0.00258901    0.000425111    0.000671747
    8.23    0.000927541     0.00254303    0.000418921    0.000657962
    8.24    0.000905322     0.00249787    0.000412822     0.00064446
    8.25    0.000883636     0.00245351    0.000406811    0.000631236
    8.26     0.00086247     0.00240994    0.000400888    0.000618283
    8.27     0.00084181     0.00236714    0.000395051    0.000605595
    8.28    0.000821646     0.00232511    0.000389299    0.000593168
    8.29    0.000801964     0.00228382    0.000383631    0.000580996
     8.3    0.000782754     0.00224326    0.000378045    0.000569074
    8.31    0.000764004     0.00220342    0.000372541    0.000557397
    8.32    0.000745703     0.00216429    0.000367117    0.000545959
    8.33    0.000727841     0.00212586    0.000361771    0.000534755
    8.34    0.000710406     0.00208811    0.000356504    0.000523782
    8.35    0.000693389     0.00205102    0.000351313    0.000513034
    8.36     0.00067678      0.0020146    0.000346198    0.000502506
    8.37    0.000660568     0.00197882    0.000341158    0.000492195
    8.38    0.000644745     0.00194368     0.00033619    0.000482095
    8.39    0.000629301     0.00190917    0.000331295    0.000472202
     8.4    0.000614227     0.00187526    0.000326472    0.000462512
    8.41    0.000599514     0.00184196    0.000321718    0.000453021
    8.42    0.000585153     0.00180925    0.000317034    0.000443725
    8.43    0.000571136     0.00177712    0.000312418     0.00043462
    8.44    0.000557455     0.00174556    0.000307869    0.000425701
    8.45    0.000544102     0.00171456    0.000303387    0.000416966
    8.46    0.000531069     0.00168411    0.000298969     0.00040841
    8.47    0.000518348     0.00165421    0.000294616    0.000400029
    8.48    0.000505931     0.00162483    0.000290327     0.00039182
    8.49    0.000493812     0.00159598      0.0002861     0.00038378
     8.5    0.000481983     0.00156763    0.000281934    0.000375905
    8.51    0.000470438      0.0015398    0.000277829    0.000368191
    8.52    0.000459169     0.00151245    0.000273784    0.000360635
    8.53     0.00044817     0.00148559    0.000269798    0.000353235
    8.54    0.000437435     0.00145921    0.000265869    0.000345987
    8.55    0.000426957      0.0014333    0.000261998    0.000338887
    8.56    0.000416729     0.00140784    0.000258184    0.000331933
    8.57    0.000406747     0.00138284    0.000254424    0.000325121
    8.58    0.000397004     0.00135828     0.00025072     0.00031845
    8.59    0.000387494     0.00133416     0.00024707    0.000311915
     8.6    0.000378212     0.00131047    0.000243472    0.000305515
    8.61    0.000369153      0.0012872    0.000239927    0.000299245
    8.62     0.00036031     0.00126434    0.000236434    0.000293105
    8.63    0.000351679     0.00124189    0.000232991     0.00028709
    8.64    0.000343255     0.00121983    0.000229599    0.000281199
    8.65    0.000335033     0.00119817    0.000226256    0.000275429
    8.66    0.000327007     0.00117689    0.000222962    0.000269777
    8.67    0.000319174     0.00115599    0.000219715    0.000264241
    8.68    0.000311529     0.00113546    0.000216516    0.000258819
    8.69    0.000304067      0.0011153    0.000213364    0.000253508
     8.7    0.000296783     0.00109549    0.000210257    0.000248305
    8.71    0.000289674     0.00107604    0.000207196     0.00024321
    8.72    0.000282735     0.00105693    0.000204179    0.000238219
    8.73    0.000275962     0.00103816    0.000201206    0.000233331
    8.74    0.000269352     0.00101973    0.000198277    0.000228543
    8.75      0.0002629     0.00100162     0.00019539    0.000223853
    8.76    0.000256603    0.000983829    0.000192545     0.00021926
    8.77    0.000250456    0.000966358    0.000189742     0.00021476
    8.78    0.000244457    0.000949197    0.000186979    0.000210354
    8.79    0.000238601    0.000932341    0.000184257    0.000206037
     8.8    0.000232885    0.000915784    0.000181574    0.000201809
    8.81    0.000227307    0.000899521     0.00017893    0.000197668
    8.82    0.000221862    0.000883546    0.000176325    0.000193612
    8.83    0.000216548    0.000867856    0.000173758    0.000189639
    8.84     0.00021136    0.000852444    0.000171228    0.000185747
    8.85    0.000206298    0.000837306    0.000168735    0.000181936
    8.86    0.000201356    0.000822437    0.000166278    0.000178202
    8.87    0.000196533    0.000807831    0.000163857    0.000174546
    8.88    0.000191825    0.000793485    0.000161471    0.000170964
    8.89     0.00018723    0.000779394     0.00015912    0.000167456
     8.9    0.000182745    0.000765553    0.000156803    0.000164019
    8.91    0.000178368    0.000751958     0.00015452    0.000160654
    8.92    0.000174095    0.000738605     0.00015227    0.000157357
    8.93    0.000169925    0.000725488    0.000150053    0.000154128
    8.94    0.000165854    0.000712605    0.000147869    0.000150965
    8.95    0.000161882     0.00069995    0.000145716    0.000147867
    8.96    0.000158004     0.00068752    0.000143594    0.000144833
    8.97    0.000154219     0.00067531    0.000141503    0.000141861
    8.98    0.000150525    0.000663318    0.000139443     0.00013895
    8.99    0.000146919    0.000651538    0.000137413    0.000136099
       9      0.0001434    0.000639968    0.000135412    0.000133306
    9.01    0.000139965    0.000628603     0.00013344     0.00013057
    9.02    0.000136612     0.00061744    0.000131497    0.000127891
    9.03     0.00013334    0.000606475    0.000129583    0.000125267
    9.04    0.000130146    0.000595705    0.000127696    0.000122696
    9.05    0.000127028    0.000585126    0.000125837    0.000120178
    9.06    0.000123986    0.000574735    0.000124005    0.000117712
    9.07    0.000121016    0.000564529    0.000122199    0.000115297
    9.08    0.000118117    0.000554504     0.00012042    0.000112931
    9.09    0.000115288    0.000544656    0.000118667    0.000110614
     9.1    0.000112526    0.000534984    0.000116939    0.000108344
    9.11    0.000109831    0.000525484    0.000115236     0.00010612
    9.12      0.0001072    0.000516152    0.000113558    0.000103943
    9.13    0.000104632    0.000506986    0.000111905     0.00010181
    9.14    0.000102125    0.000497982    0.000110276    9.97207e-05
    9.15    9.96792e-05    0.000489139     0.00010867    9.76744e-05
    9.16    9.72915e-05    0.000480453    0.000107088    9.56701e-05
    9.17     9.4961e-05     0.00047192    0.000105529    9.37069e-05
    9.18    9.26863e-05     0.00046354    0.000103992     9.1784e-05
    9.19    9.04661e-05    0.000455308    0.000102478    8.99006e-05
     9.2    8.82991e-05    0.000447222    0.000100986    8.80558e-05
    9.21     8.6184e-05     0.00043928    9.95155e-05    8.62489e-05
    9.22    8.41195e-05     0.00043148    9.80666e-05     8.4479e-05
    9.23    8.21045e-05    0.000423817    9.66387e-05    8.27455e-05
    9.24    8.01378e-05    0.000416291    9.52317e-05    8.10475e-05
    9.25    7.82182e-05    0.000408898    9.38451e-05    7.93844e-05
    9.26    7.63446e-05    0.000401637    9.24787e-05    7.77554e-05
    9.27    7.45158e-05    0.000394504    9.11322e-05    7.61598e-05
    9.28    7.27309e-05    0.000387498    8.98053e-05     7.4597e-05
    9.29    7.09887e-05    0.000380617    8.84978e-05    7.30663e-05
     9.3    6.92882e-05    0.000373858    8.72092e-05    7.15669e-05
    9.31    6.76285e-05    0.000367219    8.59395e-05    7.00983e-05
    9.32    6.60086e-05    0.000360697    8.46882e-05    6.86599e-05
    9.33    6.44274e-05    0.000354292    8.34551e-05     6.7251e-05
    9.34    6.28841e-05       0.000348      8.224e-05     6.5871e-05
    9.35    6.13778e-05     0.00034182    8.10426e-05    6.45193e-05
    9.36    5.99076e-05     0.00033575    7.98626e-05    6.31953e-05
    9.37    5.84725e-05    0.000329788    7.86998e-05    6.18985e-05
    9.38    5.70719e-05    0.000323931     7.7554e-05    6.06284e-05
    9.39    5.57048e-05    0.000318178    7.64248e-05    5.93842e-05
     9.4    5.43705e-05    0.000312528     7.5312e-05    5.81657e-05
    9.41    5.30681e-05    0.000306978    7.42155e-05    5.69721e-05
    9.42    5.17969e-05    0.000301527    7.31349e-05     5.5803e-05
    9.43    5.05562e-05    0.000296172    7.20701e-05    5.46579e-05
    9.44    4.93451e-05    0.000290912    7.10207e-05    5.35363e-05
    9.45    4.81631e-05    0.000285746    6.99867e-05    5.24377e-05
    9.46    4.70094e-05    0.000280672    6.89677e-05    5.13617e-05
    9.47    4.58834e-05    0.000275687    6.79635e-05    5.03077e-05
    9.48    4.47843e-05    0.000270792    6.69739e-05    4.92754e-05
    9.49    4.37115e-05    0.000265983    6.59988e-05    4.82643e-05
     9.5    4.26645e-05    0.000261259    6.50379e-05    4.72739e-05
    9.51    4.16425e-05     0.00025662    6.40909e-05    4.63038e-05
    9.52     4.0645e-05    0.000252063    6.31577e-05    4.53536e-05
    9.53    3.96714e-05    0.000247586    6.22382e-05    4.44229e-05
    9.54    3.87211e-05    0.000243189     6.1332e-05    4.35114e-05
    9.55    3.77936e-05    0.000238871     6.0439e-05    4.26185e-05
    9.56    3.68883e-05    0.000234629     5.9559e-05     4.1744e-05
    9.57    3.60047e-05    0.000230462    5.86918e-05    4.08874e-05
    9.58    3.51422e-05    0.000226369    5.78373e-05    4.00483e-05
    9.59    3.43004e-05     0.00022235    5.69952e-05    3.92265e-05
     9.6    3.34788e-05    0.000218401    5.61653e-05    3.84216e-05
    9.61    3.26768e-05    0.000214522    5.53475e-05    3.76332e-05
    9.62    3.18941e-05    0.000210713    5.45417e-05    3.68609e-05
    9.63    3.11301e-05    0.000206971    5.37476e-05    3.61045e-05
    9.64    3.03844e-05    0.000203295     5.2965e-05    3.53637e-05
    9.65    2.96566e-05    0.000199685    5.21938e-05     3.4638e-05
    9.66    2.89462e-05    0.000196139    5.14339e-05    3.39272e-05
    9.67    2.82528e-05    0.000192656     5.0685e-05     3.3231e-05
    9.68    2.75761e-05    0.000189235     4.9947e-05    3.25491e-05
    9.69    2.69155e-05    0.000185874    4.92198e-05    3.18812e-05
     9.7    2.62708e-05    0.000182573    4.85032e-05     3.1227e-05
    9.71    2.56415e-05    0.000179331     4.7797e-05    3.05862e-05
    9.72    2.50273e-05    0.000176146     4.7101e-05    2.99585e-05
    9.73    2.44278e-05    0.000173018    4.64152e-05    2.93438e-05
    9.74    2.38427e-05    0.000169946    4.57394e-05    2.87416e-05
    9.75    2.32715e-05    0.000166928    4.50735e-05    2.81518e-05
    9.76    2.27141e-05    0.000163963    4.44172e-05    2.75742e-05
    9.77      2.217e-05    0.000161052    4.37705e-05    2.70083e-05
    9.78    2.16389e-05    0.000158192    4.31332e-05    2.64541e-05
    9.79    2.11206e-05    0.000155382    4.25052e-05    2.59113e-05
     9.8    2.06147e-05    0.000152623    4.18863e-05    2.53796e-05
    9.81    2.01209e-05    0.000149913    4.12764e-05    2.48588e-05
    9.82    1.96389e-05     0.00014725    4.06754e-05    2.43487e-05
    9.83    1.91685e-05    0.000144635    4.00832e-05     2.3849e-05
    9.84    1.87093e-05    0.000142067    3.94996e-05    2.33596e-05
    9.85    1.82612e-05    0.000139544    3.89245e-05    2.28803e-05
    9.86    1.78237e-05    0.000137066    3.83577e-05    2.24108e-05
    9.87    1.73968e-05    0.000134632    3.77993e-05    2.19509e-05
    9.88    1.69801e-05    0.000132241    3.72489e-05    2.15005e-05
    9.89    1.65733e-05    0.000129893    3.67065e-05    2.10593e-05
     9.9    1.61763e-05    0.000127586    3.61721e-05    2.06271e-05
    9.91    1.57888e-05     0.00012532    3.56454e-05    2.02038e-05
    9.92    1.54106e-05    0.000123095    3.51264e-05    1.97892e-05
    9.93    1.50415e-05    0.000120909     3.4615e-05    1.93832e-05
    9.94    1.46812e-05    0.000118761     3.4111e-05    1.89854e-05
    9.95    1.43295e-05    0.000116652    3.36143e-05    1.85958e-05
    9.96    1.39863e-05    0.000114581    3.31249e-05    1.82142e-05
    9.97    1.36513e-05    0.000112546    3.26426e-05    1.78405e-05
    9.98    1.33243e-05    0.000110547    3.21673e-05    1.74744e-05
    9.99    1.30051e-05    0.000108584     3.1699e-05    1.71158e-05
      10    1.26936e-05    0.000106656    3.12375e-05    1.67646e-05
   10.01    1.23895e-05    0.000104762    3.07826e-05    1.64206e-05
   10.02    1.20927e-05    0.000102902    3.03344e-05    1.60836e-05
   10.03    1.18031e-05    0.000101074    2.98928e-05    1.57536e-05
   10.04    1.15203e-05    9.92792e-05    2.94575e-05    1.54303e-05
   10.05    1.12444e-05    9.75162e-05    2.90286e-05    1.51137e-05
   10.06     1.0975e-05    9.57844e-05     2.8606e-05    1.48035e-05
   10.07    1.07121e-05    9.40834e-05    2.81895e-05    1.44998e-05
   10.08    1.04555e-05    9.24126e-05     2.7779e-05    1.42022e-05
   10.09    1.02051e-05    9.07715e-05    2.73746e-05    1.39108e-05
    10.1    9.96063e-06    8.91596e-05     2.6976e-05    1.36253e-05
   10.11    9.72204e-06    8.75762e-05    2.65832e-05    1.33457e-05
   10.12    9.48916e-06     8.6021e-05    2.61962e-05    1.30719e-05
   10.13    9.26186e-06    8.44934e-05    2.58148e-05    1.28036e-05
   10.14       9.04e-06    8.29929e-05    2.54389e-05    1.25409e-05
   10.15    8.82346e-06    8.15191e-05    2.50685e-05    1.22836e-05
   10.16     8.6121e-06    8.00714e-05    2.47035e-05    1.20315e-05
   10.17    8.40581e-06    7.86495e-05    2.43438e-05    1.17846e-05
   10.18    8.20445e-06    7.72528e-05    2.39894e-05    1.15428e-05
   10.19    8.00793e-06    7.58809e-05    2.36401e-05    1.13059e-05
    10.2    7.81611e-06    7.45334e-05    2.32959e-05    1.10739e-05
   10.21    7.62888e-06    7.32097e-05    2.29567e-05    1.08467e-05
   10.22    7.44614e-06    7.19097e-05    2.26225e-05    1.06241e-05
   10.23    7.26777e-06    7.06326e-05    2.22931e-05    1.04061e-05
   10.24    7.09368e-06    6.93783e-05    2.19685e-05    1.01926e-05
   10.25    6.92376e-06    6.81463e-05    2.16486e-05     9.9834e-06
   10.26    6.75791e-06    6.69361e-05    2.13334e-05    9.77854e-06
   10.27    6.59603e-06    6.57474e-05    2.10228e-05    9.57788e-06
   10.28    6.43803e-06    6.45798e-05    2.07167e-05    9.38134e-06
   10.29    6.28382e-06     6.3433e-05    2.04151e-05    9.18883e-06
    10.3    6.13329e-06    6.23065e-05    2.01178e-05    9.00028e-06
   10.31    5.98638e-06       6.12e-05    1.98249e-05    8.81559e-06
   10.32    5.84298e-06    6.01132e-05    1.95363e-05    8.63469e-06
   10.33    5.70302e-06    5.90457e-05    1.92518e-05     8.4575e-06
   10.34    5.56641e-06    5.79971e-05    1.89715e-05    8.28395e-06
   10.35    5.43307e-06    5.69672e-05    1.86953e-05    8.11396e-06
   10.36    5.30293e-06    5.59555e-05    1.84231e-05    7.94746e-06
   10.37     5.1759e-06    5.49618e-05    1.81548e-05    7.78438e-06
   10.38    5.05192e-06    5.39858e-05    1.78905e-05    7.62464e-06
   10.39    4.93091e-06    5.30271e-05      1.763e-05    7.46818e-06
    10.4    4.81279e-06    5.20854e-05    1.73733e-05    7.31493e-06
   10.41    4.69751e-06    5.11604e-05    1.71204e-05    7.16482e-06
   10.42    4.58499e-06    5.02519e-05    1.68711e-05     7.0178e-06
   10.43    4.47516e-06    4.93595e-05    1.66255e-05    6.87379e-06
   10.44    4.36796e-06     4.8483e-05    1.63834e-05    6.73274e-06
   10.45    4.26333e-06     4.7622e-05    1.61449e-05    6.59458e-06
   10.46    4.16121e-06    4.67763e-05    1.59098e-05    6.45926e-06
   10.47    4.06153e-06    4.59456e-05    1.56781e-05    6.32671e-06
   10.48    3.96424e-06    4.51297e-05    1.54499e-05    6.19689e-06
   10.49    3.86928e-06    4.43282e-05    1.52249e-05    6.06973e-06
    10.5     3.7766e-06     4.3541e-05    1.50032e-05    5.94517e-06
   10.51    3.68613e-06    4.27678e-05    1.47848e-05    5.82318e-06
   10.52    3.59784e-06    4.20083e-05    1.45695e-05    5.70368e-06
   10.53    3.51165e-06    4.12623e-05    1.43574e-05    5.58664e-06
   10.54    3.42754e-06    4.05296e-05    1.41483e-05      5.472e-06
   10.55    3.34543e-06    3.98098e-05    1.39423e-05    5.35971e-06
   10.56     3.2653e-06    3.91028e-05    1.37393e-05    5.24973e-06
   10.57    3.18708e-06    3.84084e-05    1.35393e-05    5.14201e-06
   10.58    3.11074e-06    3.77264e-05    1.33422e-05    5.03649e-06
   10.59    3.03622e-06    3.70564e-05    1.31479e-05    4.93314e-06
    10.6    2.96349e-06    3.63983e-05    1.29565e-05    4.83191e-06
   10.61    2.89251e-06    3.57519e-05    1.27678e-05    4.73276e-06
   10.62    2.82322e-06     3.5117e-05    1.25819e-05    4.63564e-06
   10.63    2.75559e-06    3.44934e-05    1.23987e-05    4.54052e-06
   10.64    2.68959e-06    3.38809e-05    1.22182e-05    4.44734e-06
   10.65    2.62516e-06    3.32792e-05    1.20403e-05    4.35608e-06
   10.66    2.56228e-06    3.26882e-05     1.1865e-05    4.26669e-06
   10.67     2.5009e-06    3.21077e-05    1.16923e-05    4.17914e-06
   10.68    2.44099e-06    3.15375e-05     1.1522e-05    4.09338e-06
   10.69    2.38252e-06    3.09775e-05    1.13543e-05    4.00938e-06
    10.7    2.32545e-06    3.04274e-05    1.11889e-05    3.92711e-06
   10.71    2.26975e-06     2.9887e-05     1.1026e-05    3.84653e-06
   10.72    2.21538e-06    2.93563e-05    1.08655e-05    3.76759e-06
   10.73    2.16231e-06    2.88349e-05    1.07073e-05    3.69028e-06
   10.74    2.11052e-06    2.83229e-05    1.05514e-05    3.61456e-06
   10.75    2.05996e-06    2.78199e-05    1.03978e-05    3.54038e-06
   10.76    2.01062e-06    2.73259e-05    1.02464e-05    3.46773e-06
   10.77    1.96246e-06    2.68406e-05    1.00972e-05    3.39658e-06
   10.78    1.91545e-06    2.63639e-05    9.95016e-06    3.32688e-06
   10.79    1.86957e-06    2.58958e-05    9.80529e-06    3.25861e-06
    10.8    1.82478e-06    2.54359e-05    9.66253e-06    3.19174e-06
   10.81    1.78107e-06    2.49842e-05    9.52184e-06    3.12624e-06
   10.82    1.73841e-06    2.45405e-05     9.3832e-06    3.06209e-06
   10.83    1.69677e-06    2.41047e-05    9.24658e-06    2.99926e-06
   10.84    1.65612e-06    2.36766e-05    9.11195e-06    2.93771e-06
   10.85    1.61645e-06    2.32562e-05    8.97928e-06    2.87743e-06
   10.86    1.57773e-06    2.28432e-05    8.84854e-06    2.81838e-06
   10.87    1.53994e-06    2.24375e-05    8.71971e-06    2.76055e-06
   10.88    1.50305e-06    2.20391e-05    8.59275e-06     2.7039e-06
   10.89    1.46705e-06    2.16477e-05    8.46764e-06    2.64842e-06
    10.9    1.43191e-06    2.12632e-05    8.34435e-06    2.59407e-06
   10.91    1.39761e-06    2.08856e-05    8.22286e-06    2.54084e-06
   10.92    1.36413e-06    2.05147e-05    8.10313e-06     2.4887e-06
   10.93    1.33145e-06    2.01504e-05    7.98515e-06    2.43763e-06
   10.94    1.29956e-06    1.97926e-05    7.86889e-06    2.38761e-06
   10.95    1.26843e-06    1.94411e-05    7.75432e-06    2.33862e-06
   10.96    1.23804e-06    1.90959e-05    7.64141e-06    2.29063e-06
   10.97    1.20839e-06    1.87567e-05    7.53015e-06    2.24362e-06
   10.98    1.17944e-06    1.84237e-05    7.42051e-06    2.19758e-06
   10.99    1.15119e-06    1.80965e-05    7.31247e-06    2.15249e-06
      11    1.12362e-06    1.77751e-05      7.206e-06    2.10832e-06
   11.01     1.0967e-06    1.74594e-05    7.10108e-06    2.06506e-06
   11.02    1.07043e-06    1.71494e-05    6.99769e-06    2.02268e-06
   11.03    1.04479e-06    1.68448e-05     6.8958e-06    1.98117e-06
   11.04    1.01976e-06    1.65457e-05     6.7954e-06    1.94052e-06
   11.05    9.95336e-07    1.62519e-05    6.69646e-06     1.9007e-06
   11.06    9.71493e-07    1.59633e-05    6.59896e-06     1.8617e-06
   11.07    9.48222e-07    1.56798e-05    6.50288e-06    1.82349e-06
   11.08    9.25509e-07    1.54013e-05     6.4082e-06    1.78608e-06
   11.09    9.03339e-07    1.51278e-05    6.31489e-06    1.74942e-06
    11.1    8.81701e-07    1.48592e-05    6.22295e-06    1.71353e-06
   11.11    8.60581e-07    1.45953e-05    6.13234e-06    1.67836e-06
   11.12    8.39966e-07    1.43361e-05    6.04306e-06    1.64392e-06
   11.13    8.19846e-07    1.40815e-05    5.95507e-06    1.61019e-06
   11.14    8.00207e-07    1.38315e-05    5.86836e-06    1.57715e-06
   11.15    7.81039e-07    1.35858e-05    5.78292e-06    1.54478e-06
   11.16     7.6233e-07    1.33446e-05    5.69872e-06    1.51308e-06
   11.17     7.4407e-07    1.31076e-05    5.61575e-06    1.48204e-06
   11.18    7.26246e-07    1.28748e-05    5.53398e-06    1.45162e-06
   11.19     7.0885e-07    1.26462e-05    5.45341e-06    1.42184e-06
    11.2     6.9187e-07    1.24216e-05    5.37401e-06    1.39266e-06
   11.21    6.75297e-07     1.2201e-05    5.29576e-06    1.36408e-06
   11.22    6.59121e-07    1.19843e-05    5.21865e-06    1.33609e-06
   11.23    6.43333e-07    1.17715e-05    5.14267e-06    1.30867e-06
   11.24    6.27922e-07    1.15625e-05    5.06779e-06    1.28182e-06
