83	1	62582.29
83	2	63579.055
83	3	62030.812
84	1	86470.44
84	2	85833.49
84	3	86414.57
85	1	86446.58
85	2	86703.93
85	3	86418.11
86	1	81355.14
86	2	82881.87
86	3	83393.39
87	1	83623.89
87	2	83677.55
87	3	84148.5
88	1	82818.67
88	2	84346.41
88	3	81855.42
89	1	78075.555
89	2	75569.484
89	3	76245.555
90	1	55405.19
90	2	55538.26
90	3	55512.176
91	1	82635.14
91	2	83923.52
91	3	83714.12
92	1	86619.12
92	2	84681.4
92	3	86417.01
93	1	85479.8
93	2	86776.81
93	3	86399.89
94	1	83891.45
94	2	83708.47
94	3	82816.766
95	1	86619.734
95	2	86636.66
95	3	86005.13
96	1	80844.23
96	2	81498.16
96	3	81441.484
97	1	57586.902
97	2	58512.406
97	3	58961.977
98	1	82614.5
98	2	84220.22
98	3	81464.75
99	1	80370.09
99	2	80341.766
99	3	78717.95
100	1	83372.67
100	2	82805.39
100	3	85073.06
101	1	84243.34
101	2	84646.23
101	3	84625.2
102	1	86039.12
102	2	86167.55
102	3	86419.664
103	1	84200.35
103	2	84038.125
103	3	83314.7
104	1	55890.1
104	2	56621.547
104	3	57078.83
105	2	495.1419
105	3	628.7112
106	1	47402.117
106	2	47042.758
106	3	47133.02
107	1	79187.445
107	2	78725.85
107	3	81224.88
108	1	85540.33
108	2	86706.97
108	3	85049.06
109	1	82363.09
109	2	82766.25
109	3	82809.55
110	1	86289.5
110	2	85947.77
110	3	85433.664
111	1	61489.066
111	2	61290.945
111	3	61697.6
112	1	78336.99
112	2	79234.96
112	3	78756.14
113	1	86251.01
113	2	85786.61
113	3	86011.54
114	1	86150.516
114	2	86335.484
114	3	86003.61
115	1	85274.87
115	2	86235.19
115	3	85693.22
116	1	86434.32
116	2	86257.11
116	3	86395.414
117	1	85875.71
117	2	86375.69
117	3	86180.89
118	1	61674.93
118	2	62368.363
118	3	60768.633
119	1	86245.64
119	2	86122.08
119	3	86418.33
120	1	84528.59
120	2	84937.51
120	3	85068.75
121	1	85849.984
121	2	85279.55
121	3	86473.93
122	1	86431.51
122	2	85920.55
122	3	85682.94
123	1	86569.55
123	2	86529.25
123	3	86471.54
124	1	82950.734
124	2	82316.125
124	3	82604.086
125	1	55336.508
125	2	55903.52
125	3	56808.41
126	1	86170.875
126	2	85309.5
126	3	86418.85
127	1	81537.45
127	2	82509.086
127	3	81164.25
128	1	84996.48
128	2	85537.16
128	3	86431.91
129	1	76540.734
129	2	77160.25
129	3	77438.52
130	1	86178.03
130	2	86979.47
130	3	86405.93
131	1	85613.9
131	2	85823.17
131	3	85161.484
132	1	54267.125
132	2	53791.977
132	3	55184.32
133	1	85338.13
133	2	85691.41
133	3	85035.16
134	1	71673.74
134	2	72277.8
134	3	73113.16
135	1	84731.94
135	2	85888.46
135	3	85114.914
136	1	85892.086
136	2	86984.2
136	3	86406.16
137	1	85907.95
137	2	84945.3
137	3	86426.664
138	1	85931.61
138	2	86993.7
138	3	86429.95
139	1	54012.39
139	2	53760.32
139	3	55684.473
140	1	84910.94
140	2	83217.945
140	3	86443.016
141	1	85077.195
141	2	86468.34
141	3	86421.66
142	1	86267.01
142	2	85994.91
142	3	86422.57
143	1	82801.54
143	2	83171.2
143	3	83791.44
144	1	83475.625
144	2	81415.16
144	3	87109.68
145	1	83415.59
145	2	82094.85
145	3	83709.945
146	1	60217.816
146	2	60314.32
146	3	58972.8
147	1	84650.695
147	2	85114.11
147	3	86596.09
148	1	76007.85
148	2	73788.43
148	3	77130.33
149	1	69945.61
149	2	65106.793
149	3	72224.7
150	1	53643.883
150	2	50266.465
150	3	66208.69
151	1	78052.41
151	2	77653.984
151	3	77400.47
152	1	76533.75
152	2	73119.75
152	3	78022.375
153	1	50378.273
153	2	51804.418
153	3	50808.53
154	1	72469.164
154	2	70202.48
154	3	77916.72
155	1	61421.43
155	2	58172.332
155	3	69076.65
156	1	67785.22
156	2	64478.934
156	3	70032.19
157	1	3615.3347
157	2	4535.829
157	3	4700.332
158	1	61486.875
158	2	59145.55
158	3	61635.344
159	1	81870.586
159	2	81129.984
159	3	82337.75
160	1	76141.164
160	2	76816.25
160	3	76295.06
161	1	86100.17
161	2	86415.97
161	3	86432.57
162	1	85995.6
162	2	85376.97
162	3	84960.51
163	1	84230.37
163	2	85249.89
163	3	84341.27
164	1	81313.29
164	2	81533.81
164	3	81960.08
165	1	84473.86
165	2	85625.95
165	3	83625.15
166	1	85940.13
166	2	85382.35
166	3	86444.24
167	1	3483.368
167	2	4011.3425
167	3	4754.376
174	1	48926.117
174	2	48748.434
174	3	49211.586
175	1	84419.71
175	2	85371.54
175	3	86403.016
176	1	86264.76
176	2	85942.234
176	3	86422.984
177	1	84355.51
177	2	84989.64
177	3	83704.55
178	1	65861.87
178	2	66889.234
178	3	67533.44
179	1	78803.19
179	2	79647.266
179	3	77868.375
180	1	85911.75
180	2	85358.08
180	3	86443.1
181	1	44790.656
181	2	46497.664
181	3	44057.918
182	1	85768.51
182	2	84431.78
182	3	86418.56
183	1	86349.79
183	2	86410.125
183	3	86409.08
184	1	50068.914
184	2	50601.324
184	3	49719.01
185	1	57906.594
185	2	58395.953
185	3	59117.83
186	1	85798.62
186	2	85661.945
186	3	85506.43
187	1	85120.516
187	2	85503.7
187	3	86421.984
188	1	51003.883
188	2	50855.242
188	3	50716.43
189	1	85482.7
189	2	86416.09
189	3	86418.45
190	1	84975.71
190	2	85095.86
190	3	84036.92
191	1	86416.78
191	2	86406.7
191	3	86415.445
192	1	82863.33
192	2	82468.19
192	3	83404.65
193	1	86231.17
193	2	86720.52
193	3	86571.67
194	1	86429.91
194	2	86421.26
194	3	86421.76
195	1	54007.258
195	2	53502.098
195	3	54995.258
196	1	85333.58
196	2	86837.74
196	3	86426.445
197	1	85927.6
197	2	85707.47
197	3	86433.32
198	1	83543.64
198	2	82725.086
198	3	83347.31
199	1	85375.59
199	2	86399.87
199	3	86419.79
200	1	24391.258
200	2	24474.004
200	3	24966.59
201	1	71844.89
201	2	73044.5
201	3	73535.62
202	1	58863.047
202	2	57943.52
202	3	59441.48
203	1	86471.17
203	2	85360.88
203	3	86422.08
204	1	86384.57
204	2	86843.18
204	3	86419.28
205	1	81421.734
205	2	81434.19
205	3	82383.25
206	1	86103.375
206	2	85499.39
206	3	86435.35
207	1	85875.77
207	2	86075.33
207	3	84935.21
208	1	66173.03
208	2	72004.58
208	3	73528.195
209	1	63225.72
209	2	63584.375
209	3	62563.53
210	1	86597.79
210	2	86408.586
210	3	86402.06
211	1	77771.28
211	2	86405.97
211	3	86432.14
212	1	76500.66
212	2	77115.33
212	3	79524.91
213	1	82559.22
213	2	83357.05
213	3	82271.86
214	1	86109.2
214	2	86818.4
214	3	86732.55
215	1	84314.695
215	2	83424.65
215	3	84897.98
216	1	59706.703
216	2	59614.46
216	3	60400.125
217	1	582.7991
217	2	1711.7075
217	3	860.0464
300	1	40977.086
300	2	43771.53
300	3	44989.914
301	1	86090.42
301	2	86715.97
301	3	86698.67
302	1	86065.234
302	2	85339.63
302	3	85242.09
303	1	79157.06
303	2	80017.125
303	3	78900.38
304	1	86769.13
304	2	86720.63
304	3	86416.35
305	1	82566.8
305	2	83718.36
305	3	83756.91
306	1	85522.7
306	2	85840.01
306	3	86421.46
307	1	48604.656
307	2	49568.617
307	3	48500.895
308	1	84974.805
308	2	85121.85
308	3	85582.516
309	1	84562.57
309	2	85977.055
309	3	85492.69
310	1	84982.16
310	2	85873.88
310	3	84610.77
311	1	86123.35
311	2	86637.484
311	3	85264.86
312	1	84880.14
312	2	84660.234
312	3	85656.7
313	1	85442.984
313	2	85721.69
313	3	85197.07
314	1	56150.453
314	2	56849.56
314	3	56954.31
315	1	17568.832
315	2	19955.092
315	3	19280.812
316	1	85668.94
316	2	85073.84
316	3	86629.64
317	1	76003.25
317	2	75480.516
317	3	74443.31
322	1	44981.65
322	2	46022.766
322	3	46298.324
323	1	75609.9
323	2	76490.54
323	3	77488.29
324	1	84970.84
324	2	84811.35
324	3	84695.91
325	1	85005.64
325	2	85610.03
325	3	84236.02
326	1	84436.71
326	2	84999.5
326	3	85719.33
327	1	86753.555
327	2	86070.12
327	3	85318.09
328	1	54931.023
328	2	56525.6
328	3	56442.53
329	1	86174.664
329	2	85830.77
329	3	86743.45
330	1	86216.03
330	2	85660.03
330	3	84454.42
331	1	57318.918
331	2	57768.8
331	3	60702.195
332	1	86325.7
332	2	86329.91
332	3	86238.836
333	1	82725.48
333	2	82016.945
333	3	83897.18
334	1	76846.01
334	2	77407.35
334	3	77989.875
335	1	56124.918
335	2	57291.184
335	3	56480.37
336	1	86375.59
336	2	86040.28
336	3	87327.766
337	1	86969.516
337	2	86701.24
337	3	85757.336
338	1	85269.28
338	2	85221.84
338	3	86432.11
339	1	85882.984
339	2	86013.555
339	3	85422.81
340	1	85197.37
340	2	85825.875
340	3	84713.19
341	1	86406.4
341	2	86625.02
341	3	86504.41
342	1	60365.19
342	2	60497.48
342	3	60437.723
343	1	85325.95
343	2	85186.555
343	3	85712.75
344	1	85378.3
344	2	85902.555
344	3	85203.516
345	1	84235.67
345	2	84395.99
345	3	84832.89
346	1	85978.695
346	2	86566.85
346	3	85201.3
347	1	84650.19
347	2	85737.49
347	3	86152.96
348	1	86542.6
348	2	86562.72
348	3	86411.266
349	1	61005.703
349	2	60345.133
349	3	60954.418
350	1	85269.59
350	2	85386.65
350	3	85253.305
351	1	25480.678
351	2	25147.455
351	3	25139.63
352	1	69893.5
352	2	69430.83
352	3	68077.2
353	1	85408.125
353	2	85948.54
353	3	85278.41
354	1	86496.836
354	2	85515.27
354	3	86034.62
355	1	80806.66
355	2	81589.06
355	3	81677.1
356	1	49778.875
356	2	50772.4
356	3	51454.062
357	1	85470.12
357	2	85794.75
357	3	85173.19
358	1	86014.71
358	2	86652.68
358	3	85324.7
359	1	84811.05
359	2	85023.78
359	3	85782.836
360	1	86509.58
360	2	86534.125
360	3	85317.16
361	1	85044.5
361	2	86509.1
361	3	84924.67
362	1	85985.83
362	2	86354.66
362	3	86412.55
363	1	47354.35
363	2	48859.008
363	3	48788.434
364	1	85287.25
364	2	86467.82
364	3	85166.47
365	1	85792.836
365	2	84901.43
365	3	86406.49
366	1	65965.25
366	2	65294.773
366	3	66954.39
367	1	85649.016
367	2	86522.99
367	3	85171.95
368	1	82670.47
368	2	82576.64
368	3	82478.96
369	1	86142.914
369	2	87061.234
369	3	86411.125
370	1	59414.38
370	2	59629.664
370	3	60863.84
371	1	85621.67
371	2	85692.57
371	3	85163.05
372	1	85125.63
372	2	86243.05
372	3	84064.86
373	1	52357.55
373	2	54169.742
373	3	53140.617
380	1	68808.336
380	2	68771.7
380	3	67137.89
381	1	85639.47
381	2	85872.72
381	3	85156.47
382	1	84814.8
382	2	84951.87
382	3	84630.586
383	1	86281.9
383	2	85192.81
383	3	86412.81
384	1	74645.766
384	2	73215.05
384	3	74422.945
385	1	85581.76
385	2	86525.94
385	3	86419.0
386	1	84758.28
386	2	84324.0
386	3	85342.93
387	1	85208.69
387	2	85317.86
387	3	84974.695
388	1	85771.37
388	2	86864.32
388	3	86424.47
389	1	84026.91
389	2	83861.64
389	3	84987.91
390	1	81135.58
390	2	81714.03
390	3	82032.266
391	1	85372.09
391	2	84727.11
391	3	85337.19
392	1	83741.89
392	2	84291.13
392	3	84244.59
393	1	49175.066
393	2	48599.453
393	3	48942.832
394	1	67026.65
394	2	68154.86
394	3	66999.13
395	1	85559.94
395	2	86070.16
395	3	86416.47
396	1	85404.516
396	2	85605.805
396	3	85987.47
397	1	84313.66
397	2	86056.234
397	3	85139.375
398	1	73567.19
398	2	73161.42
398	3	72917.08
399	1	86665.445
399	2	86132.79
399	3	86418.375
400	1	84852.19
400	2	83854.86
400	3	83168.8
401	1	85881.336
401	2	85340.83
401	3	86210.98
402	1	86071.38
402	2	85423.22
402	3	86419.24
403	1	86020.51
403	2	85948.234
403	3	86704.766
404	1	86587.2
404	2	85973.16
404	3	85152.97
405	1	59221.406
405	2	59827.605
405	3	59144.85
406	1	85516.4
406	2	85252.234
406	3	85140.695
407	1	73504.6
407	2	74707.45
407	3	74100.33
408	1	86659.195
408	2	86573.87
408	3	86414.766
409	1	78834.34
409	2	80663.45
409	3	79193.375
410	1	74441.53
410	2	76997.87
410	3	79860.0
411	1	85455.375
411	2	86737.95
411	3	86428.68
412	1	72320.35
412	2	71858.08
412	3	72918.75
413	1	86093.59
413	2	86750.61
413	3	86412.09
414	1	85986.266
414	2	86002.39
414	3	85348.984
415	1	83538.7
415	2	84498.81
415	3	83999.96
416	1	84843.36
416	2	84474.68
416	3	84403.75
417	1	85259.805
417	2	85247.19
417	3	84174.4
418	1	86020.17
418	2	85958.61
418	3	86417.555
419	1	74083.72
419	2	73923.875
419	3	73744.195
420	1	86639.95
420	2	86450.95
420	3	86415.63
421	1	86017.14
421	2	86415.68
421	3	86421.94
422	1	86042.375
422	2	85321.68
422	3	86833.86
423	1	86110.734
423	2	86417.27
423	3	85389.734
424	1	82910.04
424	2	84460.31
424	3	82016.73
425	1	85083.75
425	2	85032.266
425	3	85129.01
426	1	73562.5
426	2	73865.31
426	3	72914.24
427	1	85566.24
427	2	85910.74
427	3	83850.78
428	1	85606.445
428	2	86653.22
428	3	85119.77
429	1	86116.305
429	2	85908.47
429	3	86423.54
430	1	86066.85
430	2	85911.21
430	3	85111.53
431	1	84131.74
431	2	85377.66
431	3	84901.82
432	1	82972.67
432	2	85886.87
432	3	86414.7
433	1	60950.934
433	2	61423.65
433	3	60797.68
434	1	83696.33
434	2	82383.12
434	3	85417.125
435	1	85457.44
435	2	86159.52
435	3	86418.25
436	1	74433.2
436	2	73742.95
436	3	72562.92
437	1	84736.945
437	2	85434.016
437	3	85141.086
438	1	84543.85
438	2	85016.484
438	3	85248.34
439	1	85882.85
439	2	86131.82
439	3	85128.97
440	1	70873.86
440	2	70376.56
440	3	71607.41
441	1	86438.83
441	2	85498.984
441	3	84428.94
442	1	84199.29
442	2	84809.94
442	3	85419.57
443	1	84728.2
443	2	85807.02
443	3	84950.95
444	1	85456.44
444	2	85620.66
444	3	85115.57
445	1	84354.75
445	2	84835.945
445	3	85014.87
446	1	86348.49
446	2	84805.5
446	3	85419.055
447	1	60805.332
447	2	62229.11
447	3	62202.97
448	1	86472.984
448	2	84666.92
448	3	85410.945
449	1	85862.25
449	2	86423.6
449	3	85297.08
450	1	41169.047
450	2	41362.496
450	3	40504.797
451	1	85904.92
451	2	87122.3
451	3	86419.484
452	1	80886.5
452	2	81129.81
452	3	78272.33
453	1	86385.75
453	2	86926.95
453	3	86409.9
454	1	77486.66
454	2	77739.13
454	3	77063.375
455	1	86385.83
455	2	86166.555
455	3	86419.32
456	1	80976.19
456	2	82211.01
456	3	80243.875
457	1	83060.16
457	2	83840.12
457	3	82721.73
458	1	71514.08
458	2	71147.16
458	3	69051.43
459	1	79647.69
459	2	79096.59
459	3	79751.47
460	1	85375.25
460	2	85324.69
460	3	85426.56
461	1	60826.25
461	2	62064.086
461	3	60904.395
462	1	85273.086
462	2	85278.836
462	3	85106.21
463	1	85930.67
463	2	85989.18
463	3	86427.516
464	1	85588.3
464	2	85691.91
464	3	85641.26
465	1	86535.92
465	2	86172.6
465	3	86413.055
466	1	85171.18
466	2	85858.055
466	3	84858.47
467	1	86475.41
467	2	86119.71
467	3	86416.91
468	1	73997.4
468	2	74606.11
468	3	73381.8
469	1	85976.4
469	2	86205.18
469	3	85449.69
470	1	83610.54
470	2	84004.36
470	3	84048.625
471	1	85947.31
471	2	86281.2
471	3	85434.195
472	1	86024.68
472	2	86287.17
472	3	86417.22
473	1	84507.55
473	2	84796.336
473	3	84483.33
474	1	85445.86
474	2	86338.516
474	3	86416.78
475	1	72347.19
475	2	71779.5
475	3	72390.68
476	1	86671.875
476	2	86990.766
476	3	86418.09
477	1	75932.63
477	2	73409.66
477	3	75620.55
478	1	85558.84
478	2	85904.8
478	3	85594.65
479	1	85589.37
479	2	86151.305
479	3	86418.84
480	1	84881.46
480	2	84680.16
480	3	84255.17
481	1	85451.42
481	2	86356.18
481	3	85434.44
482	1	84345.19
482	2	84044.71
482	3	83977.86
483	1	66342.91
483	2	67461.3
483	3	64168.68
484	1	34684.668
484	2	34010.215
484	3	33828.76
485	1	82528.55
485	2	82471.79
485	3	82153.5
486	1	86614.72
486	2	85590.336
486	3	85441.62
487	1	84180.74
487	2	84614.8
487	3	83965.125
488	1	85327.05
488	2	85680.42
488	3	85107.234
489	1	50607.21
489	2	51335.535
489	3	48608.39
490	1	86230.5
490	2	86387.56
490	3	86435.68
491	1	83872.85
491	2	85694.984
491	3	85437.51
492	1	85236.94
492	2	84992.94
492	3	86311.45
493	1	86212.53
493	2	86389.41
493	3	86420.516
494	1	85436.55
494	2	85273.234
494	3	84055.7
495	1	86357.08
495	2	86289.36
495	3	86410.58
496	1	70599.516
496	2	72287.66
496	3	72916.32
497	1	74249.01
497	2	74269.56
497	3	73566.53
498	1	80306.35
498	2	80461.27
498	3	82744.39
499	1	83893.48
499	2	85157.625
499	3	83711.56
500	1	86247.805
500	2	86383.91
500	3	86426.13
501	1	73849.84
501	2	73566.64
501	3	73738.61
502	1	83279.2
502	2	83399.16
502	3	83714.46
503	1	80949.45
503	2	80885.59
503	3	78803.21
504	1	85751.27
504	2	86347.55
504	3	85451.414
505	1	85728.57
505	2	85676.77
505	3	85097.55
506	1	85348.984
506	2	84954.164
506	3	85526.51
507	1	86398.516
507	2	86379.16
507	3	86415.16
508	1	82130.3
508	2	82133.52
508	3	82315.47
509	1	84671.77
509	2	85845.195
509	3	85106.59
510	1	74577.18
510	2	74272.89
510	3	73316.02
511	1	85847.7
511	2	85222.54
511	3	86412.375
512	1	86427.33
512	2	86004.836
512	3	86416.93
513	1	84557.83
513	2	83618.87
513	3	83666.06
514	1	85172.28
514	2	85172.805
514	3	85089.734
515	1	85076.07
515	2	85955.8
515	3	85042.78
516	1	86516.766
516	2	86856.34
516	3	86414.945
517	1	60324.246
517	2	59842.984
517	3	58606.246
518	1	85963.1
518	2	85879.42
518	3	85018.03
519	1	85320.836
519	2	86079.84
519	3	84446.0
520	1	85134.53
520	2	85710.766
520	3	83913.72
521	1	85887.945
521	2	83595.45
521	3	84148.42
522	1	82383.49
522	2	84432.22
522	3	80455.5
523	1	84732.24
523	2	85056.83
523	3	85884.94
524	1	73488.76
524	2	73940.28
524	3	72499.91
525	1	86541.195
525	2	85858.86
525	3	86412.34
526	1	84729.195
526	2	86539.125
526	3	85112.9
527	1	84562.49
527	2	84280.33
527	3	86200.44
528	1	86011.15
528	2	85768.875
528	3	86400.69
529	1	40744.496
529	2	41519.547
529	3	43883.844
530	1	80079.18
530	2	81453.164
530	3	77941.64
531	1	71630.51
531	2	71460.33
531	3	70005.8
532	1	82988.42
532	2	83540.664
532	3	83871.98
533	1	85391.07
533	2	84927.0
533	3	84129.94
534	1	71612.25
534	2	72098.58
534	3	74381.195
535	1	81148.95
535	2	82394.09
535	3	81425.3
536	1	59093.96
536	2	59222.664
536	3	61055.094
537	1	57356.996
537	2	57958.855
537	3	57930.906
538	1	49686.35
538	2	51279.832
538	3	47766.31
539	1	82061.734
539	2	81972.92
539	3	80553.89
540	1	68790.08
540	2	70022.26
540	3	68085.3
541	1	84278.91
541	2	84835.23
541	3	85103.33
542	1	85191.09
542	2	84842.67
542	3	83200.48
543	1	85801.164
543	2	86400.23
543	3	86507.17
544	1	598.0888
544	2	1039.8726
544	3	909.8525
545	1	55478.785
545	2	54956.332
545	3	54346.008
546	1	85375.125
546	2	86254.88
546	3	85108.0
547	1	83032.05
547	2	84841.88
547	3	83139.19
548	1	84705.07
548	2	84944.74
548	3	83946.33
549	1	85063.32
549	2	85633.234
549	3	85110.11
550	1	84668.82
550	2	85348.49
550	3	85744.8
551	1	86091.25
551	2	86512.445
551	3	85433.68
552	1	71669.99
552	2	72210.734
552	3	71913.67
553	1	86057.484
553	2	86363.44
553	3	86420.5
554	1	82518.3
554	2	82660.086
554	3	81520.94
555	1	84839.04
555	2	85009.19
555	3	85731.12
556	1	83160.22
556	2	84881.805
556	3	84131.32
557	1	82202.086
557	2	83095.43
557	3	82670.5
558	1	84272.336
558	2	85677.73
558	3	85116.39
559	1	69427.49
559	2	70066.484
559	3	70617.78
560	1	83714.94
560	2	84317.15
560	3	85110.72
561	1	86730.33
561	2	84292.63
561	3	86426.45
562	1	83130.72
562	2	85398.16
562	3	85008.734
563	1	84241.44
563	2	84936.23
563	3	84115.56
564	1	83172.984
564	2	83553.69
564	3	83908.94
565	1	83556.055
565	2	84904.695
565	3	84354.04
566	1	73401.21
566	2	73205.2
566	3	73312.67
567	1	84172.8
567	2	84039.95
567	3	85107.38
568	1	83582.8
568	2	81963.82
568	3	82504.234
569	1	84000.48
569	2	86105.31
569	3	85330.57
570	1	84251.4
570	2	84918.29
570	3	84117.516
571	1	83888.38
571	2	82765.28
571	3	84580.05
572	1	85281.98
572	2	85588.56
572	3	86411.85
573	1	60313.18
573	2	58733.06
573	3	59811.074
574	1	72260.875
574	2	73674.3
574	3	75610.68
575	1	84150.914
575	2	84838.02
575	3	85020.56
576	1	82960.85
576	2	83146.62
576	3	82335.64
577	1	85902.195
577	2	84777.195
577	3	86425.34
578	1	84887.06
578	2	85696.89
578	3	85841.01
579	1	86466.984
579	2	85562.28
579	3	86409.516
580	1	68079.26
580	2	69206.67
580	3	64476.145
581	1	84820.625
581	2	84042.78
581	3	83796.164
582	1	73449.375
582	2	74347.22
582	3	72052.89
583	1	82838.62
583	2	85327.875
583	3	84222.19
584	1	85927.695
584	2	86338.0
584	3	86426.28
585	1	81499.484
585	2	81537.58
585	3	80996.58
586	1	85919.555
586	2	86327.09
586	3	85168.34
587	1	72124.57
587	2	71132.91
587	3	71714.15
588	1	85495.64
588	2	85222.12
588	3	85754.766
589	1	85501.08
589	2	85230.68
589	3	86643.32
590	1	83635.54
590	2	85332.25
590	3	85017.914
591	1	86646.66
591	2	85784.23
591	3	86424.266
592	1	83708.37
592	2	83696.414
592	3	83870.9
593	1	69965.266
593	2	71548.25
593	3	69647.445
594	1	4022.488
594	2	3814.1084
594	3	3918.568
596	1	54919.62
596	2	55000.855
596	3	53927.973
597	1	85305.625
597	2	85158.53
597	3	85070.59
598	1	84791.75
598	2	85068.66
598	3	86937.61
599	1	79923.0
599	2	80161.0
599	3	78415.05
600	1	85408.12
600	2	85467.664
600	3	85116.73
601	1	3887.441
601	2	4070.2778
601	3	4702.8926
602	1	80619.25
602	2	80986.97
602	3	80117.0
603	1	84287.914
603	2	85476.695
603	3	85107.625
604	1	86444.95
604	2	85175.375
604	3	86694.23
605	1	85502.7
605	2	86403.26
605	3	85415.75
606	1	84826.125
606	2	85342.08
606	3	84758.516
607	1	83616.44
607	2	84796.74
607	3	83821.414
608	1	75414.9
608	2	75880.484
608	3	75200.98
609	1	80305.53
609	2	81069.15
609	3	79242.516
610	1	83748.81
610	2	84004.16
610	3	82910.984
611	1	86373.96
611	2	85700.445
611	3	86278.125
612	1	84942.19
612	2	86212.75
612	3	85121.87
613	1	85171.68
613	2	85852.44
613	3	85747.41
614	1	85540.86
614	2	86910.72
614	3	86414.56
615	1	74247.375
615	2	74063.03
615	3	75226.27
616	1	86204.92
616	2	85364.055
616	3	86424.664
617	1	85625.05
