1.85	7.737235	10.585472	9.305179	9.420597	10.570008	7.518506
1.90	7.539179	10.314508	9.066987	9.179451	10.299440	7.326049
1.95	7.346153	10.050425	8.834845	8.944430	10.035743	7.138480
2.00	7.158060	9.793092	8.608635	8.715414	9.778786	6.955705
2.05	6.974804	9.542375	8.388243	8.492288	9.528436	6.777629
2.10	6.796240	9.298077	8.173492	8.274874	9.284495	6.604113
2.15	6.622222	9.059999	7.964209	8.062995	9.046764	6.435014
2.20	6.452701	8.828075	7.760336	7.856593	8.815179	6.270286
2.25	6.287486	8.602040	7.561639	7.655432	8.589474	6.109741
2.30	6.135183	8.393672	7.378473	7.469993	8.381410	5.961744
2.35	5.986557	8.190333	7.199727	7.289031	8.178369	5.817319
2.40	5.841558	7.991957	7.025344	7.112485	7.980282	5.676419
2.45	5.700089	7.798411	6.855208	6.940238	7.787019	5.538950
2.50	5.562006	7.609497	6.689142	6.772113	7.598381	5.404771
2.55	5.408689	7.399739	6.504755	6.585438	7.388930	5.255787
2.60	5.259578	7.195739	6.325428	6.403886	7.185227	5.110892
2.65	5.114628	6.997429	6.151103	6.227399	6.987207	4.970039
2.70	4.973643	6.804544	5.981547	6.055741	6.794604	4.833040
2.75	4.836527	6.616954	5.816646	5.888793	6.607288	4.699801
2.80	4.710149	6.444053	5.664657	5.734919	6.434639	4.576995
2.85	4.587069	6.275665	5.516635	5.585061	6.266497	4.457394
2.90	4.467205	6.111677	5.372481	5.439119	6.102749	4.340919
2.95	4.350476	5.951976	5.232096	5.296993	5.943282	4.227489
3.00	4.236798	5.796452	5.095381	5.158583	5.787984	4.117025
3.05	4.117041	5.632609	4.951356	5.012771	5.624381	4.000654
3.10	4.000669	5.473399	4.811401	4.871080	5.465403	3.887572
3.15	3.887591	5.318694	4.675408	4.733400	5.310925	3.777690
3.20	3.777705	5.168357	4.543254	4.599607	5.160807	3.670911
3.25	3.670924	5.022268	4.414834	4.469594	5.014931	3.567149
3.30	3.550045	4.856890	4.269459	4.322416	4.849795	3.449687
3.35	3.433151	4.696965	4.128876	4.180089	4.690104	3.336097
3.40	3.320102	4.542301	3.992918	4.042445	4.535665	3.226244
3.45	3.210777	4.392731	3.861438	3.909334	4.386314	3.120010
3.50	3.105051	4.248084	3.734286	3.780605	4.241879	3.017272
3.55	2.998328	4.102075	3.605936	3.650663	4.096082	2.913566
3.60	2.895276	3.961087	3.482001	3.525191	3.955301	2.813428
3.65	2.795764	3.824943	3.362324	3.404029	3.819356	2.716729
3.70	2.699677	3.693484	3.246764	3.287036	3.688089	2.623358
3.75	2.606888	3.566538	3.135172	3.174060	3.561328	2.533193
3.80	2.515589	3.441630	3.025371	3.062897	3.436602	2.444474
3.85	2.427492	3.321102	2.919421	2.955633	3.316251	2.358868
3.90	2.342475	3.204789	2.817176	2.852119	3.200108	2.276254
3.95	2.260438	3.092552	2.718514	2.752234	3.088035	2.196536
4.00	2.181274	2.984246	2.623307	2.655846	2.979887	2.119610
4.05	2.093186	2.863732	2.517369	2.548593	2.859548	2.034013
4.10	2.008658	2.748087	2.415711	2.445675	2.744073	1.951874
4.15	1.927540	2.637108	2.318154	2.346908	2.633255	1.873049
4.20	1.849701	2.530614	2.224541	2.252134	2.526918	1.797411
4.25	1.775006	2.428422	2.134709	2.161187	2.424875	1.724827
4.30	1.696838	2.321479	2.040700	2.066013	2.318088	1.648869
4.35	1.622108	2.219240	1.950827	1.975025	2.215998	1.576252
4.40	1.550673	2.121508	1.864915	1.888047	2.118409	1.506836
4.45	1.482386	2.028083	1.782790	1.804903	2.025120	1.440479
4.50	1.417103	1.938767	1.704277	1.725416	1.935935	1.377042
4.55	1.352462	1.850332	1.626538	1.646713	1.847629	1.314229
