1.85	112.917860097	111.621822382	114.165613354	113.212636288	113.697506522	112.246690799
1.9	109.314103977	108.057469848	110.521640489	109.598810729	110.068109105	108.661698493
1.95	105.816221499	104.597793275	106.984833019	106.091195248	106.545425854	105.182064456
2	102.429658156	101.248278557	103.560600124	102.695233675	103.134877975	101.81324505
2.05	99.1479754088	98.0025063402	100.242469476	99.404469653	99.830005994	98.5488149315
2.1	95.9700571768	94.8594121186	97.029272587	96.2177742334	96.6296625354	95.3876771236
2.15	92.8798913322	91.8030089261	93.9049706895	93.1191337333	93.5178053593	92.3138234962
2.2	89.8817939156	88.8376421896	90.8738402574	90.1128476366	90.498736066	89.3315866478
2.25	86.9890532509	85.9766353594	87.9491266094	87.2121924554	87.5857169144	86.4542678729
2.3	83.3362319119	82.3699244501	84.2562462967	83.5510177767	83.9053999871	82.8238109035
2.35	79.9132434653	78.9908771953	80.7948922513	80.1199650677	80.4562089853	79.4222002921
2.4	76.6326804701	75.7521853611	77.4775814293	76.8316190061	77.1506715629	76.1620669435
2.45	73.4650131487	72.6244214341	74.2747179325	73.6564430071	73.9592006542	73.013926823
2.5	70.4449917441	69.6424277271	71.2209860271	70.6291765421	70.9164902511	70.0125739611
2.55	68.0655262802	67.2850202305	68.8161997817	68.2429313422	68.5204586538	67.6422748863
2.6	65.7632156381	65.0041771791	66.4893985801	65.9340868485	66.2021603375	65.3489876749
2.65	63.5351084892	62.7969613626	64.2376122507	63.6996896991	63.9586290066	63.1297602663
2.7	61.3787105594	60.660894727	62.0583116076	61.53722738	61.7873465772	60.9820977814
2.75	59.291898685	58.5938651755	59.9493478535	59.444576787	59.6861721255	58.903876471
2.8	57.168614711	56.4963190274	57.8018226666	57.315342449	57.5493880364	56.795663597
2.85	55.1180398662	54.4705208852	55.7279002571	55.2590437488	55.4857772435	54.7595679665
2.9	53.1372328504	52.5135654016	53.7246037688	53.272730682	53.4923792926	52.7926678704
2.95	51.2264896196	50.6257833353	51.7922018201	51.3566915713	51.5694781619	50.8952838359
3	49.2413785231	48.6627767581	49.7862335281	49.3664881331	49.5726263481	48.9230077781
3.05	47.2931073905	46.7432591946	47.8171315572	47.4150326349	47.6099425556	46.9906081066
3.1	45.5285819452	45.0060460028	46.032601312	45.647374029	45.8316680044	45.2411681164
3.15	43.8388014666	43.3422065078	44.3236125368	43.9545123585	44.1287697057	43.5657219307
3.2	42.2132831707	41.7413308229	42.6796448729	42.3259665435	42.4907376725	41.9538275377
3.25	40.6497026061	40.2011592796	41.0983454986	40.7594128911	40.9152163171	40.4031972231
3.3	39.0796279224	38.6476554082	39.510789472	39.1847322274	39.3352410324	38.8422712816
3.35	37.5692282807	37.1532130786	37.983588314	37.6699154468	37.815308137	37.3406798243
3.4	36.116503778	35.7158549476	36.5147197872	36.212959111	36.3534089272	35.8964359328
3.45	34.7195496904	34.3336997783	35.1022498584	34.8119489714	34.9476198873	34.5076448199
3.5	33.3768840716	33.0052851166	33.7446743756	33.4653966096	33.5964523556	33.1728425276
3.55	31.8573949043	31.5022511123	32.2087381395	31.9417215843	32.0677564003	31.6627789315
3.6	30.4507368024	30.1113151002	30.7863753574	30.5310757724	30.6522800798	30.2651095246
3.65	29.1351116603	28.8107064979	29.4557462859	29.2116486903	29.3282087183	28.9580513499
3.7	27.8766779305	27.5666203051	28.1829807803	27.9495884433	28.0616812107	27.7077850471
3.75	26.672917007	26.376564491	26.965528683	26.742370087	26.850168439	26.511811259
3.8	25.480427471	25.2000227198	25.7598416824	25.5474332768	25.6484640938	25.3274187152
3.85	24.3425757786	24.0772383774	24.6093978354	24.4072076334	24.5018823278	24.197233957
3.9	23.2566539379	23.0055561317	23.5114677065	23.3189849051	23.4076947503	23.1185783991
3.95	22.2203941149	21.9827518333	22.4637480445	22.2804950141	22.3636051389	22.0892006397
4	21.2314679017	21.0065427787	21.4638920577	21.2894103217	21.3672637297	21.1067997417
4.05	20.2470519917	20.0314049917	20.4685389917	20.3018629917	20.3769479917	20.1275409917
4.1	19.319942	19.11327	19.531107	19.371848	19.444289	19.205511
4.15	18.4355989917	18.2375249917	18.6369249917	18.4847479917	18.5546309917	18.3260299917
4.2	17.5918659917	17.4020359917	17.7838119917	17.6384029917	17.7058119917	17.4869519917
4.25	16.786845	16.604914	16.969851	16.830906	16.895925	16.686387
4.3	15.9154399917	15.7449499917	16.0885739917	15.9574359917	16.0185649917	15.8216339917
4.35	15.089957	14.930187	15.25376	15.129982	15.187465	15.002374
4.4	14.3080509917	14.1583229917	14.4630329917	14.3461929917	14.4002559917	14.2262839917
4.45	13.5673489917	13.4270299917	13.7139909917	13.6036939917	13.6545509917	13.4910209917
4.5	12.8655579917	12.7340519917	13.0043129917	12.9001859917	12.9480349917	12.7943129917
4.55	12.195922995	12.072107995	12.327222995	12.228776995	12.274056995	12.129069995
4.6	11.561438995	11.444862995	11.685687995	11.592610995	11.635461995	11.498709995
4.65	10.9601479958	10.8503839958	11.0777259958	10.9897219958	11.0302779958	10.9012899958
4.7	10.3903539958	10.2870039958	10.5016209958	10.4184109958	10.4567989958	10.3351299958
4.75	9.85034799667	9.75303399667	9.95564299667	9.87696599667	9.91330299667	9.79853499667
4.8	9.37830699584	9.28679699584	9.47845099584	9.40386699584	9.43801699584	9.32974399584
4.85	8.92921499584	8.84316299584	9.02446499584	8.95375599584	8.98585199584	8.88370299584
4.9	8.50198299584	8.42106799584	8.59258299584	8.52554299584	8.55570699584	8.45933799584
4.95	8.09545999667	8.01937399667	8.18163699667	8.11807499667	8.14642799667	8.05550599667
